"","mean_norm_counts","log2FoldChange"
"Gene_5371",96.0259616094727,0.00294525763592237
"Gene_5372",102.323397198343,-0.0176085322909778
"Gene_5373",100.233312293255,-0.0394725314003531
"Gene_5374",100.855830862794,0.022745131493201
"Gene_5375",100.060391329296,-0.0531624808781257
"Gene_5376",101.526703480711,-0.078633295694044
"Gene_5377",102.302637248814,-0.0772981956319711
"Gene_5378",101.527274394835,0.0388914327144294
"Gene_5379",99.2379114277798,-0.0369589998509836
"Gene_5380",98.0189460929778,-0.0234936009121564
"Gene_5381",99.412371617697,-0.104155443961762
"Gene_5382",101.055186430449,0.00704210271107461
"Gene_5383",99.4841536294772,0.0382069634515096
"Gene_5384",102.426820569712,-0.0217831358389087
"Gene_5385",99.263674943962,0.0202223244451633
"Gene_5386",102.400682332809,0.0659305081073744
"Gene_5387",96.3213258955228,-0.0940855614456538
"Gene_5388",99.8353932901827,-0.0137174759216939
"Gene_5389",100.2574378561,-0.0100740875846129
"Gene_5390",97.9192337707041,-3.40529689520649e-05
"Gene_5391",96.3484261625555,-0.109737830126302
"Gene_5392",98.3169054666705,-0.0161481070236764
"Gene_5393",100.75514741067,-6.35336158254282e-05
"Gene_5394",98.3168334557603,-0.090675373902207
"Gene_5395",101.750905676728,-0.036747626621799
"Gene_5396",101.176458113387,0.0404368516443669
"Gene_5397",102.027023805913,-0.0134309143132153
"Gene_5398",98.5650576769127,-0.00880133876195261
"Gene_5399",99.684290537967,0.0251692103747411
"Gene_5400",101.182106044387,0.0319250387837572
"Gene_5401",96.6971869108578,-0.0349851998706664
"Gene_5402",99.0650714576769,-0.00438632283332483
"Gene_5403",103.293340816247,-0.129560207019059
"Gene_5404",100.384911194677,0.0321730814564832
"Gene_5405",99.6584479405247,-0.102465987342814
"Gene_5406",97.0971122002259,-0.00227486873910285
"Gene_5407",100.705058226067,0.0998711946093424
"Gene_5408",101.203556654942,0.0809079159461923
"Gene_5409",100.036164331823,-0.0453042669305917
"Gene_5410",98.2916673180496,-0.0139517450857728
"Gene_5411",99.4851159056439,0.0338717541306804
"Gene_5412",102.028849237452,0.000665770668844432
"Gene_5413",98.761835219933,0.0436067620751967
"Gene_5414",103.321194281024,-0.00491745222418085
"Gene_5415",97.4929495767021,0.0124890947699589
"Gene_5416",97.7947069480989,-0.0331024854083962
"Gene_5417",98.0919267189545,-0.0344675812120738
"Gene_5418",97.0697497290819,0.0577029638458134
"Gene_5419",101.827205906357,0.0895828970451198
"Gene_5420",100.181368591562,0.0982450295170842
"Gene_5421",97.940615073253,-0.0359924685522171
"Gene_5422",96.823013031384,0.0251942453023595
"Gene_5423",98.2166012608044,0.0702137706836638
"Gene_5424",99.0109144002988,0.00719654126518293
"Gene_5425",95.501545259831,0.00673072882484605
"Gene_5426",98.3891993716044,-0.0475299870816201
"Gene_5427",98.016162232154,-0.0147002688362818
"Gene_5428",96.1993771364694,-0.0575893299371956
"Gene_5429",102.12346882656,-0.0852201576479249
"Gene_5430",99.8839609929929,-0.0367418740312205
"Gene_5431",97.4180066672596,-0.0664666683030364
"Gene_5432",98.4925205699639,-0.101492615582104
"Gene_5433",99.3890860873874,0.0339426384058327
"Gene_5434",98.963908375475,0.0740420737828107
"Gene_5435",98.9123509608902,-0.113419250230548
"Gene_5436",102.125795263644,-0.0936432263370846
"Gene_5437",99.9849256361333,-0.0568236611526948
"Gene_5438",99.8095245114892,-0.0288305461739396
"Gene_5439",103.669504068816,-0.0187648657286474
"Gene_5440",102.925455335107,0.0383389260004351
"Gene_5441",99.1137629625161,0.0115491512747304
"Gene_5442",100.83007628584,-0.0449569098565675
"Gene_5443",97.9170667367862,0.0366233191308234
"Gene_5444",99.465279515974,0.00716972090832585
"Gene_5445",101.053800065084,0.0568420885644982
"Gene_5446",97.5430931324916,0.0006780734872628
"Gene_5447",99.5594116648908,-0.0577947606002833
"Gene_5448",100.582790092968,-0.122296882528255
"Gene_5449",102.399291154823,-0.0211095529238582
"Gene_5450",100.707457945591,0.0955962029187044
"Gene_5451",97.1477208251616,-0.0318318226646869
"Gene_5452",96.7920739367285,0.0452387940519595
"Gene_5453",97.1966468979694,-0.0421953333629981
"Gene_5454",101.2293955181,0.00776960630750466
"Gene_5455",99.1892154411322,-0.054375306438634
"Gene_5456",98.1917029560416,-0.0871179840520847
"Gene_5457",100.603331137465,0.0128214174636738
"Gene_5458",97.1185220970497,-0.059254296633686
"Gene_5459",99.709124768567,-0.0620450497331874
"Gene_5460",102.895333343204,0.0991338500015849
"Gene_5461",103.57065612125,-0.0187781660133827
"Gene_5462",95.9258360535483,-0.0809845128124267
"Gene_5463",103.022969665812,-0.0188900575013126
"Gene_5464",102.975457690542,0.0187842224083469
"Gene_5465",99.1129913310979,0.0608381625163184
"Gene_5466",97.4946607582855,-0.00227740716760756
"Gene_5467",101.578992374096,0.00632418671079565
"Gene_5468",100.656420153676,0.0499205655179563
"Gene_5469",100.58136117894,0.0377875441600272
"Gene_5470",101.803308829129,-0.00145781988395348
"Gene_5471",97.12265960126,-0.0207269968937238
"Gene_5472",101.328480288785,-0.0731016160379453
"Gene_5473",99.8589898644016,0.102195040584105
"Gene_5474",96.32028028775,0.0432046776822521
"Gene_5475",100.106155752685,-0.0373854758782721
"Gene_5476",98.7382462482993,0.0545319796822542
"Gene_5477",100.805336636049,-0.0128564585779571
"Gene_5478",98.9906180305012,-0.0748016813028903
"Gene_5479",98.3683266656906,0.0613313930497794
"Gene_5480",101.529956838895,0.0601318076406155
"Gene_5481",104.268736443167,-0.0393113832825028
"Gene_5482",99.0877021336054,-0.0312059398239026
"Gene_5483",100.381028424267,0.0149513902883115
"Gene_5484",98.8387037477397,-0.0473161200998867
"Gene_5485",98.9126097194481,-0.0494538944512434
"Gene_5486",98.8374646198167,0.000692736971744491
"Gene_5487",100.033746011587,-0.00364208080525448
"Gene_5488",98.6410104014979,0.00503849256338012
"Gene_5489",97.5970384360666,-0.0523355810405776
"Gene_5490",100.059480810553,0.0229571913131413
"Gene_5491",100.655646962368,-0.0486204236102672
"Gene_5492",97.2199479855555,0.0472627058904073
"Gene_5493",100.579695653821,-0.0465102063667793
"Gene_5494",100.655642522137,-0.0457664633627408
"Gene_5495",100.335359192548,-0.060913931193227
"Gene_5496",100.557727190486,-4.90985871037019e-05
"Gene_5497",98.5147383493121,-3.88454395136684e-05
"Gene_5498",99.0866721678602,0.0166228329553075
"Gene_5499",101.600807516223,0.0268243446564754
"Gene_5500",99.1111025111082,-0.0189090723320214
"Gene_5501",98.7388871759464,-0.0502358982889375
"Gene_5502",97.0466184554084,0.0243906822410297
"Gene_5503",102.349646786196,0.0112036419899792
"Gene_5504",100.033753436233,-0.0625571716018772
"Gene_5505",97.5195198711882,0.0117540083520864
"Gene_5506",96.3748245074158,0.0268059600959588
"Gene_5507",100.457084214525,0.161782482359216
"Gene_5508",100.332665103194,0.0465132141586161
"Gene_5509",98.9883871505472,-0.0356217421786586
"Gene_5510",99.4590705760707,0.0462025172510199
"Gene_5511",97.7919827579004,-0.0287039330270671
"Gene_5512",99.8586982534189,-0.110886031744747
"Gene_5513",99.6599073587738,0.079249388520781
"Gene_5514",99.4866284337595,-0.000779395037669726
"Gene_5515",96.7214385422488,-0.0550453399157987
"Gene_5516",99.5100270823576,0.0216159910479476
"Gene_5517",103.09654114819,0.00972631363379545
"Gene_5518",100.082877152494,-0.061075884027755
"Gene_5519",102.376096781984,0.00203884331489968
"Gene_5520",97.920853763742,0.0117091357350003
"Gene_5521",99.5630310331095,-0.0419000500921951
"Gene_5522",97.1446693100927,0.00513865090123224
"Gene_5523",100.855817626592,-0.0527481659878601
"Gene_5524",98.5104854476905,0.0320368254882988
"Gene_5525",98.8376287625866,0.0253880131546473
"Gene_5526",99.4368836852197,-0.0195631823956149
"Gene_5527",97.3956928989385,0.00807399879288056
"Gene_5528",99.3373377896766,-0.00942509515075192
"Gene_5529",104.789273652285,0.149561626834628
"Gene_5530",101.827285291154,-0.0134762989463742
"Gene_5531",98.4394794779598,-0.0109749377105697
"Gene_5532",98.7633632782705,-0.0465914967658344
"Gene_5533",98.7903386532299,0.112757408540605
"Gene_5534",98.2175595601774,0.0526499765380627
"Gene_5535",98.1422996360565,0.00361400694955364
"Gene_5536",102.897408038519,0.0879717448151763
"Gene_5537",101.005003638209,-0.0839892761846979
"Gene_5538",100.632468012716,-0.0436081701775816
"Gene_5539",99.5110383007606,0.0375024372004463
"Gene_5540",95.6263373884237,0.00747172734509802
"Gene_5541",99.0353983455199,-0.012392460493642
"Gene_5542",100.905083084884,0.108242382467391
"Gene_5543",97.8693350342852,0.0983824388439222
"Gene_5544",99.0883013383149,0.00503257851894832
"Gene_5545",101.329055040463,0.0318745122900504
"Gene_5546",98.1146823388923,-0.0117624761684097
"Gene_5547",100.555883419567,0.0156807482979659
"Gene_5548",99.4847514607737,-0.0441396370276379
"Gene_5549",97.268489011772,-0.0251520223527222
"Gene_5550",101.003158234614,-0.00289192766149486
"Gene_5551",98.8876986740579,-0.0109393763847341
"Gene_5552",99.4871272111776,-0.049863230770117
"Gene_5553",99.5846650686608,0.0425175986994621
"Gene_5554",100.583175593155,-0.0679309789439772
"Gene_5555",97.8698945073648,-0.0176678702163928
"Gene_5556",97.8904078077914,0.0902209978319332
"Gene_5557",99.2388866521858,-0.0674047011373614
"Gene_5558",100.433253345013,-0.0150670105186509
"Gene_5559",100.606661936545,-0.0514852383236641
"Gene_5560",102.849896282949,0.0852316322429904
"Gene_5561",99.9090037830206,0.0129095031290113
"Gene_5562",100.782426346101,-0.0178516460012477
"Gene_5563",99.9348197736019,0.000659789915053864
"Gene_5564",101.701571976067,0.0253785106265913
"Gene_5565",100.408859459278,-0.0157902433147694
"Gene_5566",100.555555490587,-0.00860754998815342
"Gene_5567",101.6246799747,-0.0587511514926566
"Gene_5568",100.482082897657,-0.00503791787499719
"Gene_5569",95.8495436705255,0.0621802367527221
"Gene_5570",100.458874163392,-0.00287962094480515
"Gene_5571",99.5613336288824,-0.0260278118360092
"Gene_5572",100.132530571486,0.0810428586102628
"Gene_5573",99.3591155466261,-0.0231885484993831
"Gene_5574",98.6652912966297,0.0349126207879916
"Gene_5575",98.9384474235571,0.0137311488832364
"Gene_5576",99.6370307369914,-0.1321264949538
"Gene_5577",102.749958356581,0.0516815352047879
"Gene_5578",97.8925068538666,0.0594118470886414
"Gene_5579",96.8952575829465,0.0748608680499382
"Gene_5580",98.9392705757136,-0.0646861628816678
"Gene_5581",98.4900748837332,0.024057982795828
"Gene_5582",95.8013585809683,-0.066818172321862
"Gene_5583",99.2625522927796,-0.0956506242819711
"Gene_5584",99.1900457441555,0.022413946767742
"Gene_5585",95.6505035220188,0.0968843189995737
"Gene_5586",100.33388705919,0.0522521175347696
"Gene_5587",98.963542399092,0.0551366249093511
"Gene_5588",99.6605452073196,-0.083681275711172
"Gene_5589",98.8126495912695,0.0246886401109
"Gene_5590",100.75961507411,0.0670181372598917
"Gene_5591",101.329985461341,0.0645229752617008
"Gene_5592",98.7129468221438,0.0319841785835384
"Gene_5593",105.01682465298,0.0252833223380609
"Gene_5594",97.5672008318215,-3.01121939423406e-05
"Gene_5595",97.5686895997821,-0.0796148721422895
"Gene_5596",99.1633113570421,-0.0739662277666735
"Gene_5597",101.629417075742,-0.0643880538364114
"Gene_5598",100.258213988028,0.0960172119682395
"Gene_5599",97.8197915458558,0.0866995119649626
"Gene_5600",98.5156809382065,0.0276778218503055
"Gene_5601",99.0357101380398,0.00793140990982284
"Gene_5602",99.4874101205011,0.0541164592249212
"Gene_5603",100.728099319821,0.0491604817673812
"Gene_5604",104.767001541963,0.0609818503612003
"Gene_5605",100.978601311567,0.0106265003270114
"Gene_5606",99.1880217382351,-0.0051023363003383
"Gene_5607",96.3221851309376,-0.044781348921611
"Gene_5608",99.5611844031568,0.103955410349441
"Gene_5609",101.356853743039,0.0311499243761062
"Gene_5610",105.188484806557,-0.0834415354112317
"Gene_5611",99.3119491052319,-0.00148415245219164
"Gene_5612",99.708308953667,-0.0115839389387372
"Gene_5613",98.0634260383247,0.0512567923393199
"Gene_5614",97.816633356493,-0.0353238229508023
"Gene_5615",98.1162440362048,0.127469311666364
"Gene_5616",98.7905555111153,0.0224979962244069
"Gene_5617",101.304018811253,-0.133499487384622
"Gene_5618",102.647584419558,-0.0532315876425372
"Gene_5619",103.920687997504,-0.00490259989563707
"Gene_5620",101.156323724951,-3.82263339103871e-05
"Gene_5621",98.7879526512089,-0.137582901503173
"Gene_5622",99.6119542034979,-0.0794224895502853
"Gene_5623",100.729181688715,-0.086387934824033
"Gene_5624",101.056115869452,-0.0384454540540894
"Gene_5625",99.0139036881802,0.0798062380143933
"Gene_5626",94.7317208720812,0.0591362395084039
"Gene_5627",98.2407837210867,-0.0417428148645481
"Gene_5628",98.14164276903,-0.0446674866633987
"Gene_5629",95.0787826817875,0.0347324272773418
"Gene_5630",97.1218153088143,-0.00596488739977258
"Gene_5631",99.882083790427,-0.0453742869237826
"Gene_5632",101.827763347817,-0.012050483229447
"Gene_5633",99.7354692501524,-0.0901444746526413
"Gene_5634",97.9188193983152,-0.11017413044557
"Gene_5635",100.806006130212,0.0370212938196166
"Gene_5636",101.85371093122,-0.0310862527153347
"Gene_5637",99.5586855548361,0.0475876250866079
"Gene_5638",97.6664875987621,0.0470393466640015
"Gene_5639",98.3903003225792,-0.0402283884597077
"Gene_5640",96.4969932049138,-0.173740490374859
"Gene_5641",101.604479222196,0.0381595693510189
"Gene_5642",96.2752123692064,-0.0388576818113145
"Gene_5643",98.0922182515635,-0.0315264764250332
"Gene_5644",98.7905529052397,0.0181481014144586
"Gene_5645",99.064421112305,-0.00294623246426413
"Gene_5646",98.6396703907335,0.0167219926052419
"Gene_5647",97.8663313366847,-0.0499896399664242
"Gene_5648",97.345361080297,-0.0125973364963686
"Gene_5649",101.926548569113,0.0598659427902697
"Gene_5650",99.085780366951,0.0877272028267883
"Gene_5651",101.255852306557,0.0226683182503118
"Gene_5652",100.733001963171,-0.0849457781687524
"Gene_5653",97.99409271792,-0.0594445529496119
"Gene_5654",100.531922697987,0.00496066711098692
"Gene_5655",100.211448669643,-0.0115084901591823
"Gene_5656",97.8941030938207,0.0256631032685229
"Gene_5657",103.146005694056,-0.0487821825906826
"Gene_5658",99.6869970494155,0.0280657601973926
"Gene_5659",98.6160034235054,-0.0699914267164239
"Gene_5660",101.056475845393,0.0596930544018302
"Gene_5661",98.1419542872233,0.0124070776529403
"Gene_5662",101.578557999216,-0.023397869177536
"Gene_5663",97.3188599458345,0.0723187759010028
"Gene_5664",102.077568640408,0.0654225409456786
"Gene_5665",100.160239968759,-0.0201310965572358
"Gene_5666",97.7402077591938,0.00802908075120775
"Gene_5667",102.974527156477,-0.0593552816514331
"Gene_5668",103.668861603093,0.0394569321547676
"Gene_5669",101.775766409586,0.0176063525124384
"Gene_5670",97.7682910016567,-0.0779995451092156
"Gene_5671",99.9609975029876,-0.092065304369726
"Gene_5672",98.9858951907814,-0.0370870270722294
"Gene_5673",99.9604274877365,-0.0014792823359857
"Gene_5674",98.6160743882449,-0.042268931415596
"Gene_5675",98.9618315369259,-0.010233133385688
"Gene_5676",100.208642514771,0.0357841421028258
"Gene_5677",100.705609560277,0.0142334959265871
"Gene_5678",99.2569349062421,0.0129785504102664
"Gene_5679",100.432562330474,-0.0293735944612769
"Gene_5680",99.9595618076434,0.0344278203311763
"Gene_5681",98.5412536229929,0.0313269850879924
"Gene_5682",97.4439287694521,0.0140457308454437
"Gene_5683",100.509370953914,0.0213798854692515
"Gene_5684",98.9127103333547,0.0566073106966559
"Gene_5685",99.408440592765,-0.0274952554459172
"Gene_5686",100.579865625242,0.0292358274152864
"Gene_5687",96.6673970163721,-0.0550769519121324
"Gene_5688",100.208947229289,-0.0244409149468869
"Gene_5689",97.2458106829293,0.0701490064145655
"Gene_5690",98.9643301678841,0.0319016952230987
"Gene_5691",98.762451238677,0.0377745780412418
"Gene_5692",97.8906675414941,-0.0918368021499991
"Gene_5693",101.551052772731,-0.0325840455453844
"Gene_5694",99.062849046488,-0.0305189132429102
"Gene_5695",103.171674712351,-0.0397445365915946
"Gene_5696",102.897322355352,0.0572104016803053
"Gene_5697",94.6535962879659,-0.0251426701270294
"Gene_5698",98.044562328339,-0.0447497592550798
"Gene_5699",97.7918154071427,0.0227292532684652
"Gene_5700",101.031660004061,0.0391014264895372
"Gene_5701",100.3610454339,0.00424926752876079
"Gene_5702",101.028908171357,-0.0576591525865822
"Gene_5703",97.7174383601763,-0.0162328924017458
"Gene_5704",100.382295876576,-0.0293453188776095
"Gene_5705",98.865311040733,0.059574058178664
"Gene_5706",99.8585089920888,-0.0130072680369929
"Gene_5707",97.3422235950295,0.0863532854282184
"Gene_5708",99.3624494241173,0.0115505560153644
"Gene_5709",103.147062270728,-0.0697184999131824
"Gene_5710",99.6860163962527,-0.0411429898497709
"Gene_5711",102.870644439946,0.0201575201467068
"Gene_5712",101.354422089661,0.0439103713974327
"Gene_5713",99.2637332771898,0.0506384622656791
"Gene_5714",99.6828065689551,-0.0166122458487074
"Gene_5715",98.5617632341098,-0.0292307513552278
"Gene_5716",98.2687919510573,0.0833335751935387
"Gene_5717",99.6609131433021,0.0562141466749736
"Gene_5718",105.811711901732,-0.0129767008634791
"Gene_5719",96.7710145609042,0.0489640904547078
"Gene_5720",98.6413309918051,-0.00660408109186212
"Gene_5721",97.7713176163269,-0.032405394466695
"Gene_5722",96.2746087221694,-0.0627420825980784
"Gene_5723",97.6431253664876,0.0669450940374182
"Gene_5724",100.357601949272,-0.00863606657969135
"Gene_5725",101.953277458675,-0.0127463244536059
"Gene_5726",98.1916510218756,0.00363113399181225
"Gene_5727",97.6412126235366,-0.0640793984857948
"Gene_5728",101.503691586495,0.0353501770628773
"Gene_5729",99.68578648081,0.065541373421181
"Gene_5730",98.9880579514594,-0.04290795504472
"Gene_5731",100.48141194605,-0.113829813810416
"Gene_5732",100.033413327419,-0.0122732680129131
"Gene_5733",98.7168200160937,0.0174168649884495
"Gene_5734",98.7626425802139,0.00138149143986601
"Gene_5735",101.103342352315,-0.00999479414625796
"Gene_5736",97.0222777733372,0.00441217284856597
"Gene_5737",99.6852857805659,-0.0180442886100853
"Gene_5738",100.806942733372,0.0156278705801331
"Gene_5739",104.097348927748,-3.39262226826951e-05
"Gene_5740",103.846056913976,0.00134494655048325
"Gene_5741",100.331067817951,0.0350384691171899
"Gene_5742",99.411154187029,-0.0535563844644522
"Gene_5743",98.3126923921766,0.0730527988199186
"Gene_5744",99.8566725347676,-0.0187645232177053
"Gene_5745",100.756302947223,0.0384626197318805
"Gene_5746",97.8667403458696,0.127789401277833
"Gene_5747",98.6163944353712,0.00581207180335722
"Gene_5748",99.5844015254436,0.019425352290963
"Gene_5749",102.422327936602,0.138206057472506
"Gene_5750",103.072098051644,-0.0760777738547925
"Gene_5751",99.9353056207674,0.0553291641889316
"Gene_5752",96.7469198354238,-0.0364311810825393
"Gene_5753",100.705407453932,-0.027156968049506
"Gene_5754",100.605619282938,-0.035791558167074
"Gene_5755",102.275982532588,0.0371960619256799
"Gene_5756",101.42842186849,-0.0234233790607109
"Gene_5757",100.03310164341,0.0840253613753593
"Gene_5758",99.1386699600635,-0.00945597693487124
"Gene_5759",101.07999678332,-0.0220475463090482
"Gene_5760",98.8615699036494,-0.0233168399765297
"Gene_5761",101.25531405051,0.0169566605183368
"Gene_5762",100.855521045356,0.00278579566746287
"Gene_5763",99.4340043421463,0.048352787343883
"Gene_5764",95.8509721762293,0.0772044318170914
"Gene_5765",103.22154020416,0.0243527419615001
"Gene_5766",98.2655931871997,0.0716331368858679
"Gene_5767",99.3630226605336,-0.0260784223664362
"Gene_5768",102.69848266884,-0.0084474251200407
"Gene_5769",100.007137415246,-0.0776830957579239
"Gene_5770",100.782157846503,0.00641356861992462
"Gene_5771",98.0393917531932,-0.175426122283312
"Gene_5772",104.118200276721,-0.0186745587188937
"Gene_5773",102.199567891045,-0.060538359482267
"Gene_5774",97.2201957840494,0.00883324832681541
"Gene_5775",98.9411776651892,0.0340960399146306
"Gene_5776",101.127773666631,-0.0050198485953326
"Gene_5777",101.056641106235,0.0682071650367572
"Gene_5778",97.1222743249165,0.0265910120730001
"Gene_5779",96.0955193630513,0.0500328082022288
"Gene_5780",98.9372162463354,0.0268033837648744
"Gene_5781",99.9599861101893,0.0948596324552203
"Gene_5782",99.0869381480495,-0.0544691372843195
"Gene_5783",100.756641142586,0.0242130360268402
"Gene_5784",102.151156266982,-0.0422481259725471
"Gene_5785",100.057913960984,0.0143119675880041
"Gene_5786",99.5873452317991,0.00789328335174736
"Gene_5787",99.1866017465245,-0.015262125384898
"Gene_5788",98.3419585081299,-0.00661740842558017
"Gene_5789",97.8898498662597,-0.0683352896085886
"Gene_5790",101.080833478108,0.00350353452603205
"Gene_5791",97.645491107574,0.0492496744408673
"Gene_5792",96.6224671189265,0.0460449789807682
"Gene_5793",98.7874708967651,0.0268523422681998
"Gene_5794",99.3876411612652,-0.0977084925818437
"Gene_5795",100.460949365273,0.008533648697977
"Gene_5796",98.0169978346522,0.0615361855455924
"Gene_5797",99.3108141708439,0.00285166425453463
"Gene_5798",100.058121195072,0.122116944276907
"Gene_5799",99.9850694291495,0.0538461175990426
"Gene_5800",99.5142778109132,-0.0375858074386178
"Gene_5801",97.9676282985106,0.00435282277238528
"Gene_5802",98.5642404955066,-0.0160835343106069
"Gene_5803",100.43037082205,0.0250012358368996
"Gene_5804",99.1386876033039,-0.0877745650116827
"Gene_5805",101.579219744432,0.0601125735456513
"Gene_5806",101.005212891564,-0.00146354612686879
"Gene_5807",98.1650576815595,-6.00529134797739e-05
"Gene_5808",101.553510083607,0.0225800614601981
"Gene_5809",99.2606836438083,0.0245532777891641
"Gene_5810",97.2445818568625,-0.0125988730522963
"Gene_5811",101.354692595811,0.0155318853514829
"Gene_5812",95.6974770799847,0.0998375497770754
"Gene_5813",99.6119395885314,0.00717227410469593
"Gene_5814",100.631092141991,-0.059328871789466
"Gene_5815",101.327868949119,0.0077324753529737
"Gene_5816",97.295133965287,0.0760218746614531
"Gene_5817",98.2926000846624,-0.0227029826580667
"Gene_5818",97.6659502433534,-3.89654099100666e-05
"Gene_5819",100.207405766273,0.1204866752777
"Gene_5820",97.742489985614,0.137513161340943
"Gene_5821",101.004128513808,0.0526002047767502
"Gene_5822",99.0858553944447,-0.00512018972206686
"Gene_5823",99.1601504155885,0.0376440067608395
"Gene_5824",101.7038452403,-0.0410286083556463
"Gene_5825",103.843779420546,0.0539413062712607
"Gene_5826",96.9714593322933,-0.0163589501210532
"Gene_5827",98.4399666272532,0.00361538181855271
"Gene_5828",101.652255535431,-0.0834900159640673
"Gene_5829",99.0886629066415,0.0021415492823299
"Gene_5830",100.031569425663,0.0265291881760516
"Gene_5831",102.547541956259,0.113532668608664
"Gene_5832",95.2035424535925,0.0490127240766353
"Gene_5833",99.5392288803652,0.140844318588362
"Gene_5834",99.2625428135654,-0.0058410269626459
"Gene_5835",101.60453015134,-0.106146234428761
"Gene_5836",104.616104928455,0.0253602110398653
"Gene_5837",99.882917601469,-0.0568914066510175
"Gene_5838",99.5594164408275,-0.0447970370585157
"Gene_5839",98.8655771776217,0.0435668966048636
"Gene_5840",100.183694458413,0.0551784776926797
"Gene_5841",97.1930310585826,0.0790620130242279
"Gene_5842",101.675976880526,0.0755767162673892
"Gene_5843",100.555864156872,0.00418114197362019
"Gene_5844",98.4653311247976,0.023320666647236
"Gene_5845",99.7862990624427,0.0539815573319616
"Gene_5846",98.1143806963009,-0.033746323317543
"Gene_5847",96.8702698512584,-0.0297352501752539
"Gene_5848",99.2135177076102,0.00719322465393563
"Gene_5849",97.1185493448067,-0.0622455697322747
"Gene_5850",100.507120986097,0.0342826290952456
"Gene_5851",100.135080905093,-0.0409315839404669
"Gene_5852",100.659233172743,0.0570653704819055
"Gene_5853",99.9107087718492,-0.0129875080096144
"Gene_5854",101.33051174991,-0.0659889843942023
"Gene_5855",98.1398742809358,-0.0476577411953896
"Gene_5856",97.0705787115749,-0.0118425866816017
"Gene_5857",98.8117276325737,-0.0524146398231131
"Gene_5858",101.803041791972,0.00278149046722553
"Gene_5859",98.0652661040601,-0.0103561053398385
"Gene_5860",101.779573253486,0.0401949794342077
"Gene_5861",96.1996281640235,0.0380548761493729
"Gene_5862",102.848395010871,0.00694502283207199
"Gene_5863",98.6115225294832,0.052425211200053
"Gene_5864",100.058920672794,0.0444726987076849
"Gene_5865",99.6357089015937,-0.0671222683667789
"Gene_5866",99.4143291218579,-0.0347192519615434
"Gene_5867",98.6669731076958,0.0946737055753643
"Gene_5868",96.6948111194322,-0.0543252477609374
"Gene_5869",97.4438108052473,0.0906952478615869
"Gene_5870",99.6846954256913,-0.0815301344487723
"Gene_5871",98.6641441714989,0.023250040765867
"Gene_5872",99.9578110574079,-0.00295568296998473
"Gene_5873",99.8103275958356,0.0201334739488838
"Gene_5874",99.2119312654331,-0.0565383468407062
"Gene_5875",98.7165920791584,-0.0771937212938102
"Gene_5876",98.2659060574491,-0.00152362936949266
"Gene_5877",98.2671613990023,-0.00735595383636758
"Gene_5878",101.15586310885,0.0298018636046865
"Gene_5879",99.0114980201381,-0.0174677302905015
"Gene_5880",99.0104224116768,0.00430938550237165
"Gene_5881",99.6366104347184,-0.0296350879069057
"Gene_5882",99.8090073943479,-0.0259616141660524
"Gene_5883",99.1875093605502,0.00936536495902067
"Gene_5884",96.6489065486743,0.0319177891702696
"Gene_5885",98.0166217232859,0.0776734835758975
"Gene_5886",102.275054568194,-0.0218075974208758
"Gene_5887",100.035422849616,0.0523884584590489
"Gene_5888",97.4667752011491,-0.019253763795334
"Gene_5889",97.5425733961466,0.0596100757963709
"Gene_5890",94.4809561019029,0.0288762841638728
"Gene_5891",102.60157252805,0.0489920826292781
"Gene_5892",98.8890994165997,0.0530244378954632
"Gene_5893",102.997941787171,-0.0809857290470027
"Gene_5894",97.7943509490888,0.0374137250080905
"Gene_5895",99.3367234034818,-0.0210450597901683
"Gene_5896",99.0138610456912,-0.00875327966739701
"Gene_5897",102.151182281487,-0.00990801112205114
"Gene_5898",100.434109711405,0.122377848354488
"Gene_5899",103.441614626536,0.0166172558309472
"Gene_5900",100.082954407429,0.00784584970075372
"Gene_5901",99.8611494983815,-0.121026909505043
"Gene_5902",100.386151341923,-0.0780876947996077
"Gene_5903",100.034786326587,-0.111431812146774
"Gene_5904",100.729827851265,0.0834205701513518
"Gene_5905",101.901049152767,-0.111536766589958
"Gene_5906",99.2116334546658,-0.018869281431518
"Gene_5907",104.21788695923,0.0737563818291425
"Gene_5908",102.420999102337,0.0455379616725835
"Gene_5909",99.7603363795188,-0.00725892021910057
"Gene_5910",101.354830821488,-0.0681257597713906
"Gene_5911",96.7963591419509,0.0704698302314061
"Gene_5912",100.782744446814,0.00211568076341053
"Gene_5913",95.9509854619033,0.030656984483883
"Gene_5914",102.028573147027,0.00627922449843273
"Gene_5915",101.002833274224,-0.00429990045380487
"Gene_5916",97.0698612079604,-0.142280613766156
"Gene_5917",98.8387648385258,0.0283015854581804
"Gene_5918",99.7614354090569,0.132579836576335
"Gene_5919",103.519412044101,-0.0632132131525017
"Gene_5920",98.0881980252651,-0.0520617273755002
"Gene_5921",99.5836429167943,-0.00654782161734387
"Gene_5922",101.030293474304,-0.0107186777647325
"Gene_5923",96.0535735840787,-0.0397016521889097
"Gene_5924",103.445471327408,-0.065340064143903
"Gene_5925",100.40805320792,0.01568697351641
"Gene_5926",98.5896265301308,0.0108735195399589
"Gene_5927",99.4835553369979,-0.117821621542651
"Gene_5928",99.1374678685173,-0.0210607777627399
"Gene_5929",96.9966853323363,0.0896329827864185
"Gene_5930",101.775522597449,-0.00779435858305384
