Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
water channel activity (GO:0015250)	2/13	0.17242090184556902	0.7579537946035733	0	0	2.9509404388714735	5.187212347851241	AQP5;AQP1
cysteine-type endopeptidase inhibitor activity (GO:0004869)	5/51	0.17306611643448255	0.7579537946035733	0	0	1.7654353462853707	3.096717624377314	TNFSF14;LEF1;CD27;BIRC3;SNCA
ion gated channel activity (GO:0022839)	3/25	0.17502970609990492	0.7609987221734996	0	0	2.2138206918189662	3.8582457504721903	KCNT2;ANO9;ANO4
integrin binding (GO:0005178)	8/94	0.17958453501914864	0.7751850432481237	0	0	1.5115876022731853	2.5955610309708006	VTN;CXADR;ACTN2;COL4A3;ADAM23;CD226;ICAM5;NPNT
receptor tyrosine kinase binding (GO:0030971)	4/39	0.18904160511737692	0.780490716965849	0	0	1.855711818406119	3.091222766662084	SHC4;SHC3;ANGPT2;MST1
carboxypeptidase activity (GO:0004180)	4/39	0.18904160511737692	0.780490716965849	0	0	1.855711818406119	3.091222766662084	CPXM2;AGBL2;CPVL;CPA4
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	BMPR1B;LTBP1
monovalent cation:proton antiporter activity (GO:0005451)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	SLC9A7;SLC9C1
beta-1,3-galactosyltransferase activity (GO:0048531)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	B3GNT7;B3GALT2
CARD domain binding (GO:0050700)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	NOD2;CARD11
retinoic acid binding (GO:0001972)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	LCN12;SERPINA5
aldehyde dehydrogenase (NAD) activity (GO:0004029)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	ALDH3A1;ALDH1A2
calcium-transporting ATPase activity (GO:0005388)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	ATP2A3;ATP13A4
titin binding (GO:0031432)	2/14	0.1938218613798525	0.780490716965849	0	0	2.704885057471264	4.438218090983453	OBSCN;ACTN2
growth factor activity (GO:0008083)	6/69	0.2112096690576663	0.8002843063928001	0	0	1.5467951886637008	2.4051179435509833	BDNF;IL7;VEGFD;PTN;NGF;PGF
lipoprotein particle receptor activity (GO:0030228)	2/15	0.2155313768326969	0.8002843063928001	0	0	2.496684350132626	3.831533591689713	STAB2;LRP2
purinergic nucleotide receptor activity (GO:0001614)	2/15	0.2155313768326969	0.8002843063928001	0	0	2.496684350132626	3.831533591689713	P2RX5;GPR171
adrenergic receptor binding (GO:0031690)	2/15	0.2155313768326969	0.8002843063928001	0	0	2.496684350132626	3.831533591689713	PDE4D;APLP1
metallocarboxypeptidase activity (GO:0004181)	3/28	0.22046457223935972	0.8002843063928001	0	0	1.9478515962036238	2.9451871950994004	CPXM2;AGBL2;CPA4
palmitoyltransferase activity (GO:0016409)	3/28	0.22046457223935972	0.8002843063928001	0	0	1.9478515962036238	2.9451871950994004	LRAT;ZDHHC11;ZDHHC11B
amino acid transmembrane transporter activity (GO:0015171)	5/56	0.22463646970554624	0.8002843063928001	0	0	1.5919297710441134	2.3771839518630555	SLC38A1;SLC7A7;SLC6A12;SLC16A10;SLC38A5
cation-transporting ATPase activity (GO:0019829)	3/29	0.23610852678704583	0.8002843063928001	0	0	1.8728346717992965	2.703368903035015	ATP2A3;ATP13A4;ABCB11
acid-thiol ligase activity (GO:0016878)	2/16	0.23744146930058196	0.8002843063928001	0	0	2.3182266009852217	3.3332253301268437	ACSM3;ACSM1
potassium ion antiporter activity (GO:0022821)	2/16	0.23744146930058196	0.8002843063928001	0	0	2.3182266009852217	3.3332253301268437	SLC9A7;SLC9C1
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	2/16	0.23744146930058196	0.8002843063928001	0	0	2.3182266009852217	3.3332253301268437	BMP4;BMP3
MHC class II protein complex binding (GO:0023026)	2/16	0.23744146930058196	0.8002843063928001	0	0	2.3182266009852217	3.3332253301268437	HLA-DOB;MS4A1
bile acid transmembrane transporter activity (GO:0015125)	2/16	0.23744146930058196	0.8002843063928001	0	0	2.3182266009852217	3.3332253301268437	SLCO2B1;ABCB11
anion:cation symporter activity (GO:0015296)	4/43	0.23859591216243134	0.8002843063928001	0	0	1.6650281209866702	2.3859584938540546	SLC4A9;SLC6A12;SLC4A3;SLC4A4
phosphatidylinositol bisphosphate binding (GO:1902936)	7/87	0.24123804670485657	0.8002843063928001	0	0	1.4210606060606061	2.0207070951588926	GSDMA;SYT1;ACTN2;ALOX15;DAPP1;ANXA8;SNX20
G-protein coupled receptor binding (GO:0001664)	10/133	0.2449844274283159	0.8002843063928001	0	0	1.3207853432700993	1.857764667132789	REEP1;GNAO1;GNA14;CCL21;BAMBI;CCL5;GRIK3;XCL1;RSPO1;CCL19
protein homodimerization activity (GO:0042803)	43/664	0.24992704708918842	0.8002843063928001	0	0	1.1272587814919866	1.5630414875472671	FLT3;QPRT;PTPRO;CD3G;CD3E;CORO1A;IKZF3;CD3D;RASGRP1;RAP1GAP;JCHAIN;ADD2;CD79B;CD79A;CDH4;CDH3;CDH2;ERBB3;FLRT3;CBS;CCL5;MAP3K9;TIGIT;RAB11FIP4;RBM11;CCR2;TBX1;NTRK1;ACTN2;CRTAM;ACSL6;PRLR;TBX18;GREM1;SLC9A7;HAND2;CASQ2;C16ORF89;XCL1;CD226;MASP1;ABCG4;CDH19
phospholipase A2 activity (GO:0004623)	3/30	0.2519361591721046	0.8002843063928001	0	0	1.8033745566101045	2.486095303099454	PLA2G2A;PLA2G5;PLB1
MHC protein binding (GO:0042287)	3/30	0.2519361591721046	0.8002843063928001	0	0	1.8033745566101045	2.486095303099454	CD8B;CD8A;CD244
monovalent inorganic cation transmembrane transporter activity (GO:0015077)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	AQP1;ATP6V1B1
cholesterol transporter activity (GO:0017127)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	STARD5;ABCG4
CoA hydrolase activity (GO:0016289)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	ACOT11;THEM5
GTP-Rho binding (GO:0017049)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	RTKN;RTKN2
Notch binding (GO:0005112)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	MEGF10;CHAC1
ephrin receptor activity (GO:0005003)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	EPHB6;EFNB3
DNA binding, bending (GO:0008301)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	LEF1;FOXL1
G-protein beta/gamma-subunit complex binding (GO:0031683)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	GNAO1;GNA14
transmembrane-ephrin receptor activity (GO:0005005)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	EPHB6;EFNB3
acyl-CoA hydrolase activity (GO:0047617)	2/17	0.2594556458632775	0.8002843063928001	0	0	2.1635632183908045	2.919013532648977	ACOT11;THEM5
metal ion binding (GO:0046872)	29/442	0.27459786912942896	0.8002843063928001	0	0	1.1418933214226945	1.4758372205935453	BRSK1;DOC2A;C1R;NRXN1;ITLN1;FBLN1;LRP2;RASGRP1;CDH4;MT1DP;CDH3;SCUBE1;CDH2;SPOCK2;PHF24;ANXA8;SNCA;CSGALNACT1;SYT4;KCNIP1;SYT1;SYTL1;SYT12;SELL;CASQ2;MASP1;CASQ1;MCTP2;CDH19
ankyrin binding (GO:0030506)	2/18	0.2814879314741522	0.8002843063928001	0	0	2.02823275862069	2.571121108901495	OBSCN;SPTB
semaphorin receptor binding (GO:0030215)	2/18	0.2814879314741522	0.8002843063928001	0	0	2.02823275862069	2.571121108901495	SEMA4D;SEMA3D
G-protein coupled receptor activity (GO:0004930)	18/267	0.29091357259027617	0.8002843063928001	0	0	1.174635605358497	1.4503567137132327	FZD3;P2RY10;VIPR2;GPR63;CXCR4;CXCR6;HTR2A;CELSR1;GPR173;ADGRD1;CYSLTR2;SFRP5;GPR171;GPR182;ADGRG6;F2RL1;CCR7;RGR
PDZ domain binding (GO:0030165)	5/62	0.29146738272664674	0.8002843063928001	0	0	1.4239033192315274	1.7554267051593921	GRID2;FZD3;CXADR;DAPP1;CIT
anion transmembrane transporter activity (GO:0008509)	5/62	0.29146738272664674	0.8002843063928001	0	0	1.4239033192315274	1.7554267051593921	SLC4A9;SLCO2B1;SLC26A7;SLC4A3;SLC4A4
transmitter-gated ion channel activity (GO:0022824)	3/33	0.30015572647128735	0.8002843063928001	0	0	1.6227782571182054	1.9529387424714972	GRID2;GRIK5;GRIK3
purine nucleobase transmembrane transporter activity (GO:0005345)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	SLC28A3
vascular endothelial growth factor receptor 2 binding (GO:0043184)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	GREM1
clathrin light chain binding (GO:0032051)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	NSG1
long-chain fatty acid binding (GO:0036041)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	UCP1
nerve growth factor binding (GO:0048406)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	NTRK1
leukotriene receptor activity (GO:0004974)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CYSLTR2
G-protein coupled neurotransmitter receptor activity (GO:0099528)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CHRM2
hyalurononglucosaminidase activity (GO:0004415)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CEMIP
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	THEM5
cysteinyl leukotriene receptor activity (GO:0001631)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CYSLTR2
cation:amino acid symporter activity (GO:0005416)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	SLC38A1
phosphatidic acid transporter activity (GO:1990050)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	PLTP
G-protein coupled acetylcholine receptor activity (GO:0016907)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CHRM2
ADP-ribosylation factor binding (GO:0030306)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	RAB11FIP4
clathrin heavy chain binding (GO:0032050)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CEMIP
1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	PIP5K1B
solute:proton antiporter activity (GO:0015299)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	SLC47A2
peptidyl-proline 4-dioxygenase activity (GO:0031545)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	EGLN3
phosphatidylethanolamine binding (GO:0008429)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	PLTP
NAD(P)H oxidase activity (GO:0016174)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	DUOX1
olfactory receptor binding (GO:0031849)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	REEP1
xylosyltransferase activity (GO:0042285)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	GXYLT2
cuprous ion binding (GO:1903136)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	SNCA
transforming growth factor beta-activated receptor activity (GO:0005024)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	LTBP1
CD4 receptor binding (GO:0042609)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	LCK
arginine binding (GO:0034618)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	NAGS
malate dehydrogenase activity (GO:0016615)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CELSR1
mechanically-gated ion channel activity (GO:0008381)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	PIEZO2
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	ALDH3A1
phospholipase activator activity (GO:0016004)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	CCL5
LBD domain binding (GO:0050693)	1/6	0.30175315127304825	0.8002843063928001	0	0	3.2442721791559	3.887111655644413	PROX1
MHC protein complex binding (GO:0023023)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	HLA-DOB;MS4A1
intracellular chloride channel activity (GO:0061778)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	ANO9;ANO4
transforming growth factor beta binding (GO:0050431)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	WFIKKN2;LTBP1
intracellular calcium activated chloride channel activity (GO:0005229)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	ANO9;ANO4
gamma-tubulin binding (GO:0043015)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	BRSK1;PIFO
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	KRT18;TRIM29
RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding (GO:0001133)	2/19	0.30346197401496583	0.8002843063928001	0	0	1.9088235294117648	2.2762700886903793	RORC;RARB
protein tyrosine kinase binding (GO:1990782)	4/48	0.30399870408507584	0.8002843063928001	0	0	1.4754278536661956	1.756838923666384	SHC4;SHC3;ANGPT2;MST1
sterol binding (GO:0032934)	4/48	0.30399870408507584	0.8002843063928001	0	0	1.4754278536661956	1.756838923666384	STARD5;RORC;PMP2;OSBP2
actin binding (GO:0003779)	17/254	0.30838864585890835	0.8002843063928001	0	0	1.1652829215263576	1.3708323665179425	TMOD1;NEBL;SHROOM2;CXCR4;SHROOM3;CGN;GCSAM;NOD2;CORO1A;SPTB;ADD2;CACNB2;PARVG;EPS8L1;ANXA8;EZR;CCR5
actin filament binding (GO:0051015)	9/127	0.3185319271041998	0.8002843063928001	0	0	1.2383318388287003	1.4166919522596237	CACNB2;NEBL;SHROOM2;SHROOM3;ANXA8;EZR;CORO1A;SPTB;ADD2
transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	2/20	0.32531021809070676	0.8002843063928001	0	0	1.8026819923371646	2.0243686756016777	HEYL;LMX1B
ligand-gated calcium channel activity (GO:0099604)	2/20	0.32531021809070676	0.8002843063928001	0	0	1.8026819923371646	2.0243686756016777	GRIN2A;GRIN2C
metalloendopeptidase activity (GO:0004222)	5/65	0.3261195928657462	0.8002843063928001	0	0	1.3524920772111784	1.5154553564436368	ADAMTS14;MMP24;KEL;MMP16;TLL1
secondary active transmembrane transporter activity (GO:0015291)	5/66	0.337772630333265	0.8002843063928001	0	0	1.3302492313359877	1.4438289718492434	SLC7A7;SLCO2B1;SLCO4C1;SLC4A3;MFSD2A
type II transforming growth factor beta receptor binding (GO:0005114)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	BAMBI
phosphatidylinositol 3-kinase regulatory subunit binding (GO:0036312)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	NLRC3
calcium-dependent phospholipase A2 activity (GO:0047498)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	PLA2G2A
AT DNA binding (GO:0003680)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	HAND2
satellite DNA binding (GO:0003696)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	HEYL
extracellular ATP-gated cation channel activity (GO:0004931)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	P2RX5
insulin-like growth factor II binding (GO:0031995)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	IGFBP4
ATP-gated ion channel activity (GO:0035381)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	P2RX5
lipase activator activity (GO:0060229)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	CCL5
N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	CHST1
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	HSD17B1
NAADP-sensitive calcium-release channel activity (GO:0072345)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	MCOLN2
m7G(5')pppN diphosphatase activity (GO:0050072)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	NUDT10
retinal dehydrogenase activity (GO:0001758)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	ALDH1A2
nucleotide receptor activity (GO:0016502)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	P2RX5
[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity (GO:0008467)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	HS3ST1
peptidyl-proline dioxygenase activity (GO:0031543)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	EGLN3
histone threonine kinase activity (GO:0035184)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	PRKCB
AP-2 adaptor complex binding (GO:0035612)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	FCHO1
acetylcholine receptor binding (GO:0033130)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	NRXN1
glycine transmembrane transporter activity (GO:0015187)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	SLC38A5
chitinase activity (GO:0004568)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	CHI3L2
intracellular cGMP activated cation channel activity (GO:0005223)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	AQP1
cardiolipin binding (GO:1901612)	1/7	0.3423334062071377	0.8002843063928001	0	0	2.7034165948894633	2.8979818788078506	UCP1
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	2/21	0.34697314198142215	0.8002843063928001	0	0	1.7077132486388384	1.8076279691627042	HSD11B2;HSD17B1
protein binding involved in cell-cell adhesion (GO:0098632)	2/21	0.34697314198142215	0.8002843063928001	0	0	1.7077132486388384	1.8076279691627042	KRT18;TRIM29
cyclic nucleotide binding (GO:0030551)	2/21	0.34697314198142215	0.8002843063928001	0	0	1.7077132486388384	1.8076279691627042	PDE4D;PDE4B
polypeptide N-acetylgalactosaminyltransferase activity (GO:0004653)	2/21	0.34697314198142215	0.8002843063928001	0	0	1.7077132486388384	1.8076279691627042	GALNT6;GALNT9
inward rectifier potassium channel activity (GO:0005242)	2/21	0.34697314198142215	0.8002843063928001	0	0	1.7077132486388384	1.8076279691627042	KCNK6;KCNK1
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	3/36	0.3487820120944337	0.8002843063928001	0	0	1.475017648443015	1.5536481239323088	GRID2;GRIK5;GRIK3
protein kinase inhibitor activity (GO:0004860)	5/67	0.3494574804581894	0.8002843063928001	0	0	1.3087238966180612	1.375957470484892	LRRC15;FLRT2;FLRT3;CHAD;LRRC4C
transferase activity, transferring hexosyl groups (GO:0016758)	7/100	0.3621319301598217	0.8201700239989774	0	0	1.2215705441511893	1.2408062314433734	CSGALNACT1;B3GNT7;DPY19L2P1;B3GALT2;DPY19L2P2;B4GALNT3;B4GALNT4
monocarboxylic acid binding (GO:0033293)	2/22	0.36839855338799954	0.8201700239989774	0	0	1.6222413793103447	1.6199538589336229	LCN12;SERPINA5
Wnt-activated receptor activity (GO:0042813)	2/22	0.36839855338799954	0.8201700239989774	0	0	1.6222413793103447	1.6199538589336229	FZD3;SFRP5
aryl hydrocarbon receptor binding (GO:0017162)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	ARNT2
G-protein coupled nucleotide receptor activity (GO:0001608)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	GPR171
signal recognition particle binding (GO:0005047)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	MELTF
tau protein binding (GO:0048156)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	SNCA
neurotrophin TRK receptor binding (GO:0005167)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	BDNF
calcium-dependent protein kinase activity (GO:0010857)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	CAMK4
ligand-gated sodium channel activity (GO:0015280)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	SHROOM2
purinergic receptor activity (GO:0035586)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	P2RX5
phosphatidylinositol transporter activity (GO:0008526)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	TNFAIP8L3
dipeptidyl-peptidase activity (GO:0008239)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	PRSS16
G-protein coupled purinergic nucleotide receptor activity (GO:0045028)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	GPR171
acetylcholine receptor regulator activity (GO:0030548)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	LYPD6
NAD+ binding (GO:0070403)	1/8	0.38055715203626095	0.8201700239989774	0	0	2.3170911775562937	2.2385856039876466	PARP15
metallopeptidase activity (GO:0008237)	7/102	0.3813790611595245	0.8201700239989774	0	0	1.195725677830941	1.1526335027708563	ADAMTS14;ADAM28;KEL;MMP24;MMP16;ADAM23;TLL1
metalloexopeptidase activity (GO:0008235)	4/54	0.38441184976237874	0.820808220133193	0	0	1.2979620034542314	1.2409046006323092	MMP16;CPXM2;AGBL2;CPA4
iron ion binding (GO:0005506)	4/54	0.38441184976237874	0.820808220133193	0	0	1.2979620034542314	1.2409046006323092	ALOX15;SCD5;MELTF;SNCA
Rho GTPase binding (GO:0017048)	5/72	0.4079764200382756	0.8387136657939587	0	0	1.2107354326036197	1.0854798884147594	ARHGAP44;PARD6B;RTKN;RTKN2;RHOH
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	2/24	0.41036087069518573	0.8387136657939587	0	0	1.4746081504702195	1.3134605150618017	ZDHHC11;ZDHHC11B
mannosyltransferase activity (GO:0000030)	2/24	0.41036087069518573	0.8387136657939587	0	0	1.4746081504702195	1.3134605150618017	DPY19L2P1;DPY19L2P2
protein-cysteine S-acyltransferase activity (GO:0019707)	2/24	0.41036087069518573	0.8387136657939587	0	0	1.4746081504702195	1.3134605150618017	ZDHHC11;ZDHHC11B
phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	2/24	0.41036087069518573	0.8387136657939587	0	0	1.4746081504702195	1.3134605150618017	DAPP1;ANXA8
neutral amino acid transmembrane transporter activity (GO:0015175)	2/24	0.41036087069518573	0.8387136657939587	0	0	1.4746081504702195	1.3134605150618017	SLC38A1;SLC38A5
protein kinase C binding (GO:0005080)	3/40	0.4129177291018695	0.8387136657939587	0	0	1.3152764498752418	1.1633711071699802	DSP;PARD6B;PRKCB
RNA 7-methylguanosine cap binding (GO:0000340)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	CYFIP2
chloride channel inhibitor activity (GO:0019869)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	WNK3
serine-type exopeptidase activity (GO:0070008)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	CPVL
GABA receptor binding (GO:0050811)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	JAKMIP1
hydrogen-exporting ATPase activity, phosphorylative mechanism (GO:0008553)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	ATP2A3
UDP-xylosyltransferase activity (GO:0035252)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	GXYLT2
armadillo repeat domain binding (GO:0070016)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	LEF1
serine-type carboxypeptidase activity (GO:0004185)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	CPVL
neurotrophin binding (GO:0043121)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	NTRK1
BMP binding (GO:0036122)	1/9	0.4165611206776661	0.8387136657939587	0	0	2.027347114556417	1.7753926316682977	GREM1
regulatory region DNA binding (GO:0000975)	14/224	0.42852311525593656	0.8454427052776146	0	0	1.0817653890824623	0.9166994550539533	BCL11B;BCL11A;GFI1;TCF7;LEF1;GATA6;GATA4;IKZF1;PROX1;IKZF3;WT1;HAND2;ZNF831;SNCA
pyrophosphatase activity (GO:0016462)	3/41	0.42866781287357114	0.8454427052776146	0	0	1.280595794923028	1.084758107664888	NUDT10;ENTPD2;ALPL
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	2/25	0.4308244432515441	0.8454427052776146	0	0	1.4104197901049476	1.187650466687985	ALDH3A1;ALDH1A2
lipoprotein particle receptor binding (GO:0070325)	2/25	0.4308244432515441	0.8454427052776146	0	0	1.4104197901049476	1.187650466687985	RELN;SYT1
transferase activity, transferring pentosyl groups (GO:0016763)	3/42	0.44426409869814	0.8454427052776146	0	0	1.2476936350965686	1.0122988585678523	QPRT;PARP15;ART4
hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820)	3/42	0.44426409869814	0.8454427052776146	0	0	1.2476936350965686	1.0122988585678523	ABCB1;ABCB11;ABCG4
filamin binding (GO:0031005)	1/10	0.45047411699752626	0.8454427052776146	0	0	1.8019906211120682	1.4370058136309138	NEBL
tau-protein kinase activity (GO:0050321)	1/10	0.45047411699752626	0.8454427052776146	0	0	1.8019906211120682	1.4370058136309138	BRSK1
