Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Toll-like receptor binding (GO:0035325)	1/9	0.18785596415557437	0.49223868399117804	0	0	5.354989035087719	8.953968769358882	CD36
adenine nucleotide transmembrane transporter activity (GO:0000295)	1/9	0.18785596415557437	0.49223868399117804	0	0	5.354989035087719	8.953968769358882	SLC25A25
D-glucose transmembrane transporter activity (GO:0055056)	1/9	0.18785596415557437	0.49223868399117804	0	0	5.354989035087719	8.953968769358882	SLC2A3
cAMP-dependent protein kinase inhibitor activity (GO:0004862)	1/9	0.18785596415557437	0.49223868399117804	0	0	5.354989035087719	8.953968769358882	PPP1R1B
G-protein coupled receptor binding (GO:0001664)	5/133	0.18886855980476855	0.49223868399117804	0	0	1.6778726493362832	2.7965169833683285	GNAZ;WNT11;SAA1;WNT2;HSPA1B
neuropeptide receptor activity (GO:0008188)	2/35	0.19018957135156536	0.4926028028174084	0	0	2.5987345987345987	4.313208067278874	NPY5R;NPY1R
secondary active transmembrane transporter activity (GO:0015291)	3/66	0.19151900694868126	0.49298411047901286	0	0	2.0432137612754353	3.3769587759836366	SLC4A1;SLC7A10;SLC5A3
potassium channel activity (GO:0005267)	4/100	0.1955397848633733	0.5002459526872801	0	0	1.7887233259749815	2.919181115599255	KCND2;KCNJ11;ABCC8;KCNQ3
protein-hormone receptor activity (GO:0016500)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	LHCGR
long-chain fatty acid-CoA ligase activity (GO:0004467)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	SLC27A2
N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity (GO:0008532)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	B3GNT5
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	PDE8B
death domain binding (GO:0070513)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	MCL1
fatty acid synthase activity (GO:0004312)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	FASN
ADP transmembrane transporter activity (GO:0015217)	1/10	0.2064217838711523	0.5045399574907162	0	0	4.759746588693957	7.510088613617796	SLC25A25
frizzled binding (GO:0005109)	2/37	0.20689768040986206	0.5045399574907162	0	0	2.449984301412873	3.860025984765276	WNT11;WNT2
organic anion transmembrane transporter activity (GO:0008514)	3/70	0.2151006320116594	0.5061796011587579	0	0	1.920836346899862	2.9516518365033058	ABCC2;SLC4A1;SLC25A25
CCR chemokine receptor binding (GO:0048020)	2/38	0.21530955938519225	0.5061796011587579	0	0	2.381807081807082	3.657689867835587	DEFB1;CX3CL1
amino acid binding (GO:0016597)	2/39	0.22375187009466116	0.5061796011587579	0	0	2.3173151173151174	3.4695248947285413	ALAS2;GRIN2B
semaphorin receptor activity (GO:0017154)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	PLXNB3
protein phosphatase 1 binding (GO:0008157)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	PPP1R15A
peptide hormone receptor binding (GO:0051428)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	PTHLH
platelet-derived growth factor binding (GO:0048407)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	COL4A1
thioesterase binding (GO:0031996)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	ADRA2A
mRNA 3'-UTR AU-rich region binding (GO:0035925)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	ZFP36
adenyl nucleotide binding (GO:0030554)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	BAG3
dopamine binding (GO:0035240)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	DRD1
mannose binding (GO:0005537)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	ACR
adenyl-nucleotide exchange factor activity (GO:0000774)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	BAG3
intermediate filament binding (GO:0019215)	1/11	0.22456409164117555	0.5061796011587579	0	0	4.283552631578948	6.397889050613095	PKP1
sodium channel activity (GO:0005272)	2/40	0.23221884504213094	0.5181332511608145	0	0	2.2562174667437827	3.2942468403723777	SCN11A;SCN4A
copper ion binding (GO:0005507)	2/41	0.24070496343193037	0.5181332511608145	0	0	2.19825302902226	3.1307152829676803	ACR;CUTC
potassium ion binding (GO:0030955)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	KCNJ11
poly(A)-specific ribonuclease activity (GO:0004535)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	NOCT
symporter activity (GO:0015293)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	SLC5A3
UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity (GO:0008499)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	B3GNT5
basic amino acid transmembrane transporter activity (GO:0015174)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	SLC38A3
carbonate dehydratase activity (GO:0004089)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	CA4
alditol:NADP+ 1-oxidoreductase activity (GO:0004032)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	AKR1B15
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	1/12	0.24229252752124422	0.5181332511608145	0	0	3.893939393939394	5.520085443845079	NOX4
peptidase activity, acting on L-amino acid peptides (GO:0070011)	6/185	0.24922125549246146	0.5302309364303899	0	0	1.4391854228344214	1.9996246640599542	ADAMTS4;ENDOU;MME;FAP;PRSS12;PAPPA2
steroid hormone receptor binding (GO:0035258)	3/76	0.25149401664366194	0.5306866948971869	0	0	1.7624162693862773	2.432726765329495	NR4A1;NR4A3;ARID5A
sequence-specific double-stranded DNA binding (GO:1990837)	4/112	0.25374597478200506	0.5306866948971869	0	0	1.588995176191644	2.179182325484516	EGR1;RORB;PITX2;ATF3
anion:cation symporter activity (GO:0015296)	2/43	0.2577137308936241	0.5306866948971869	0	0	2.090806754221388	2.834937172554901	SLC10A6;SLC4A1
dopamine neurotransmitter receptor activity (GO:0004952)	1/13	0.2596165126115735	0.5306866948971869	0	0	3.569261695906433	4.813326747376787	DRD1
ionotropic glutamate receptor binding (GO:0035255)	1/13	0.2596165126115735	0.5306866948971869	0	0	3.569261695906433	4.813326747376787	SHANK2
ammonium ion binding (GO:0070405)	1/13	0.2596165126115735	0.5306866948971869	0	0	3.569261695906433	4.813326747376787	DRD1
organic acid:sodium symporter activity (GO:0005343)	1/13	0.2596165126115735	0.5306866948971869	0	0	3.569261695906433	4.813326747376787	SLC10A6
nucleoside-diphosphatase activity (GO:0017110)	1/13	0.2596165126115735	0.5306866948971869	0	0	3.569261695906433	4.813326747376787	ENTPD3
tropomyosin binding (GO:0005523)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	TNNT3
outward rectifier potassium channel activity (GO:0015271)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	KCND2
peptide transmembrane transporter activity (GO:1904680)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	MCL1
beta-1,3-galactosyltransferase activity (GO:0048531)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	B3GNT5
acid-amino acid ligase activity (GO:0016881)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	TTLL10
retinoic acid binding (GO:0001972)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	CYP26B1
heparan sulfate sulfotransferase activity (GO:0034483)	1/14	0.2765452540333404	0.5465373029948007	0	0	3.2945344129554655	4.234731292602099	HS3ST2
intracellular ligand-gated ion channel activity (GO:0005217)	1/15	0.29308774991488756	0.5656070833723437	0	0	3.0590538847117794	3.7543255233136	JPH2
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	1/15	0.29308774991488756	0.5656070833723437	0	0	3.0590538847117794	3.7543255233136	PDE8B
adrenergic receptor binding (GO:0031690)	1/15	0.29308774991488756	0.5656070833723437	0	0	3.0590538847117794	3.7543255233136	ADRA2A
insulin-like growth factor receptor binding (GO:0005159)	1/15	0.29308774991488756	0.5656070833723437	0	0	3.0590538847117794	3.7543255233136	IRS1
acetylgalactosaminyltransferase activity (GO:0008376)	2/48	0.30022815472590875	0.5656070833723437	0	0	1.8630673674151934	2.241666089424496	GALNT13;B3GNT5
phospholipid transporter activity (GO:0005548)	2/48	0.30022815472590875	0.5656070833723437	0	0	1.8630673674151934	2.241666089424496	CETP;ABCB4
transition metal ion binding (GO:0046914)	11/399	0.30563625820837065	0.5656070833723437	0	0	1.2176101428505386	1.443305850891039	ACR;ENDOU;EGR1;MME;SCD;HHIP;KLF4;GRIN2B;TMEM163;CUTC;PAPPA2
voltage-gated potassium channel activity (GO:0005249)	3/85	0.3074545596712484	0.5656070833723437	0	0	1.568255076823896	1.8496439112386782	KCND2;KCNJ11;KCNQ3
L-amino acid transmembrane transporter activity (GO:0015179)	2/49	0.3086956592513464	0.5656070833723437	0	0	1.823334112695815	2.14314583839012	SLC7A10;SLC38A3
retinoic acid receptor binding (GO:0042974)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	ARID5A
phosphatidic acid binding (GO:0070300)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	JPH2
alkali metal ion binding (GO:0031420)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	KCNJ11
acid-thiol ligase activity (GO:0016878)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	SLC27A2
protein transmembrane transporter activity (GO:0008320)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	MCL1
bile acid transmembrane transporter activity (GO:0015125)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	SLC10A6
adrenergic receptor activity (GO:0004935)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	ADRA2A
ionotropic glutamate receptor activity (GO:0004970)	1/16	0.30925279378631737	0.5656070833723437	0	0	2.8549707602339183	3.3505829314764743	GRIN2B
phosphatidylinositol bisphosphate binding (GO:1902936)	3/87	0.31998987361043446	0.5743450190173631	0	0	1.530758338577722	1.7442469718160984	JPH2;PHLDA3;CLVS1
ATP-dependent microtubule motor activity, minus-end-directed (GO:0008569)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	KIF25
organic acid transmembrane transporter activity (GO:0005342)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	SLC10A6
antiporter activity (GO:0015297)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	SLC7A10
arachidonic acid monooxygenase activity (GO:0008391)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	CYP2A6
chemokine binding (GO:0019956)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	ZFP36
arachidonic acid epoxygenase activity (GO:0008392)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	CYP2A6
G-protein beta/gamma-subunit complex binding (GO:0031683)	1/17	0.3250489795877643	0.5743450190173631	0	0	2.6763980263157894	3.0076809724126368	GNAZ
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	2/52	0.33396011390033054	0.5876007067360246	0	0	1.7136703296703297	1.879440022825974	JUN;HOXC4
fatty acid ligase activity (GO:0015645)	1/18	0.3404847058921239	0.5891374371660401	0	0	2.5188338493292055	2.713753985641403	SLC27A2
ion antiporter activity (GO:0099516)	1/18	0.3404847058921239	0.5891374371660401	0	0	2.5188338493292055	2.713753985641403	SLC4A1
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	1/18	0.3404847058921239	0.5891374371660401	0	0	2.5188338493292055	2.713753985641403	HOXC4
phosphatase inhibitor activity (GO:0019212)	1/18	0.3404847058921239	0.5891374371660401	0	0	2.5188338493292055	2.713753985641403	PPP1R1B
repressing transcription factor binding (GO:0070491)	2/53	0.3423245735876629	0.5898733354795679	0	0	1.6799827623357035	1.8009347112467506	MYC;GSC
protein homodimerization activity (GO:0042803)	17/664	0.3501542936919303	0.5909090417750229	0	0	1.1283967964029789	1.184118590240377	JUN;ABCD2;SDS;DGAT2;CADM2;DMRT2;SLC4A1;GRHL1;ADRA2A;GYS2;NR4A3;GRB14;FAP;CDH20;ERBB4;ATF3;MCL1
RNA polymerase binding (GO:0070063)	1/19	0.3555681805378994	0.5909090417750229	0	0	2.3787768031189085	2.4597462273723876	ZFP36
intracellular chloride channel activity (GO:0061778)	1/19	0.3555681805378994	0.5909090417750229	0	0	2.3787768031189085	2.4597462273723876	ANO3
intracellular calcium activated chloride channel activity (GO:0005229)	1/19	0.3555681805378994	0.5909090417750229	0	0	2.3787768031189085	2.4597462273723876	ANO3
cadherin binding involved in cell-cell adhesion (GO:0098641)	1/19	0.3555681805378994	0.5909090417750229	0	0	2.3787768031189085	2.4597462273723876	ANXA1
insulin receptor binding (GO:0005158)	1/19	0.3555681805378994	0.5909090417750229	0	0	2.3787768031189085	2.4597462273723876	IRS1
RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding (GO:0001133)	1/19	0.3555681805378994	0.5909090417750229	0	0	2.3787768031189085	2.4597462273723876	RORB
chloride transmembrane transporter activity (GO:0015108)	2/56	0.36720511743887474	0.5909090417750229	0	0	1.5864061864061865	1.589316740378587	CLIC6;SLC4A1
amino acid transmembrane transporter activity (GO:0015171)	2/56	0.36720511743887474	0.5909090417750229	0	0	1.5864061864061865	1.589316740378587	SLC7A10;SLC38A3
transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)	2/56	0.36720511743887474	0.5909090417750229	0	0	1.5864061864061865	1.589316740378587	FASN;GLYAT
aldo-keto reductase (NADP) activity (GO:0004033)	1/20	0.3703074248614341	0.5909090417750229	0	0	2.2534626038781163	2.2386387417087494	AKR1B15
glutamate receptor binding (GO:0035254)	1/20	0.3703074248614341	0.5909090417750229	0	0	2.2534626038781163	2.2386387417087494	SHANK2
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	1/20	0.3703074248614341	0.5909090417750229	0	0	2.2534626038781163	2.2386387417087494	PDE8B
alcohol dehydrogenase (NADP+) activity (GO:0008106)	1/20	0.3703074248614341	0.5909090417750229	0	0	2.2534626038781163	2.2386387417087494	AKR1B15
phospholipid-translocating ATPase activity (GO:0004012)	1/20	0.3703074248614341	0.5909090417750229	0	0	2.2534626038781163	2.2386387417087494	ABCB4
cation transmembrane transporter activity (GO:0008324)	3/97	0.38248282782078563	0.5909090417750229	0	0	1.3672087355890898	1.3139853794602718	SCN11A;SCN4A;SLC38A3
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	3/97	0.38248282782078563	0.5909090417750229	0	0	1.3672087355890898	1.3139853794602718	NFIL3;EN1;TBX3
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	AKR1B15
anion:anion antiporter activity (GO:0015301)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	SLC4A1
scavenger receptor activity (GO:0005044)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	CD36
adenylyltransferase activity (GO:0070566)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	NMNAT2
N-methyltransferase activity (GO:0008170)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	PEMT
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	PTGS2
AU-rich element binding (GO:0017091)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	ZFP36
polypeptide N-acetylgalactosaminyltransferase activity (GO:0004653)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	GALNT13
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712)	1/21	0.38471027788128465	0.5909090417750229	0	0	2.1406798245614036	2.044915983791272	CYP2A6
zinc ion binding (GO:0008270)	8/302	0.38617041180386535	0.5909090417750229	0	0	1.1665530354680849	1.1099478290970661	ACR;EGR1;MME;HHIP;KLF4;GRIN2B;TMEM163;PAPPA2
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	2/59	0.3917115082310661	0.5909090417750229	0	0	1.502679776363987	1.4083560536736972	ARHGEF16;ARHGEF6
phosphatidylinositol-4-phosphate binding (GO:0070273)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	JPH2
solute:sodium symporter activity (GO:0015370)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	SLC5A3
bicarbonate transmembrane transporter activity (GO:0015106)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	SLC4A1
actinin binding (GO:0042805)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	C10ORF90
monocarboxylic acid binding (GO:0033293)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	CYP26B1
bHLH transcription factor binding (GO:0043425)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	TWIST1
fibroblast growth factor binding (GO:0017134)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	THBS1
N-acetyltransferase activity (GO:0008080)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	NAT8L
core promoter proximal region DNA binding (GO:0001159)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	KLF4
histone acetyltransferase binding (GO:0035035)	1/22	0.398784400584376	0.5909090417750229	0	0	2.038638262322473	1.8741901971613735	EGR1
ligand-gated cation channel activity (GO:0099094)	2/60	0.3997862304335233	0.5909090417750229	0	0	1.4766957180750284	1.3538719927329748	KCNJ11;GRIN2B
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/60	0.3997862304335233	0.5909090417750229	0	0	1.4766957180750284	1.3538719927329748	JPH2;PHLDA3
voltage-gated cation channel activity (GO:0022843)	3/100	0.40102460149240166	0.5909090417750229	0	0	1.3247195603796722	1.2104393199467782	KCND2;KCNJ11;KCNQ3
endoribonuclease activity (GO:0004521)	1/23	0.41253727977165683	0.6057325551576792	0	0	1.9458732057416268	1.7229319869856348	ENDOU
PDZ domain binding (GO:0030165)	2/62	0.415782218755785	0.6083550358637276	0	0	1.4273260073260072	1.252612266782987	ARHGEF16;CXXC4
cadherin binding (GO:0045296)	8/313	0.42433574639368704	0.612112652416251	0	0	1.1238380371682062	0.9633879979731288	NOTCH3;ANXA1;CDH20;BAG3;FASN;ARHGEF16;SFN;PPL
UDP-galactosyltransferase activity (GO:0035250)	1/24	0.42597623214937314	0.612112652416251	0	0	1.8611746758199847	1.5882738479968475	B3GNT5
death receptor activity (GO:0005035)	1/24	0.42597623214937314	0.612112652416251	0	0	1.8611746758199847	1.5882738479968475	TNFRSF10D
tumor necrosis factor-activated receptor activity (GO:0005031)	1/24	0.42597623214937314	0.612112652416251	0	0	1.8611746758199847	1.5882738479968475	TNFRSF10D
phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	1/24	0.42597623214937314	0.612112652416251	0	0	1.8611746758199847	1.5882738479968475	PHLDA3
cation channel activity (GO:0005261)	4/146	0.42872835674787463	0.612112652416251	0	0	1.2064173118179273	1.0217531392004822	MCOLN3;SCN11A;ABCC8;SCN4A
metal ion binding (GO:0046872)	11/442	0.42967371177590513	0.612112652416251	0	0	1.0936709914371625	0.9238557868373289	COMP;SCGN;POSTN;ANXA1;PCLO;SYT2;CDH20;NOTCH4;TNNT3;C2CD4B;THBS1
enhancer sequence-specific DNA binding (GO:0001158)	2/64	0.43156143839419137	0.612112652416251	0	0	1.3811414392059553	1.1606358486859487	JUN;HOXC4
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	2/64	0.43156143839419137	0.612112652416251	0	0	1.3811414392059553	1.1606358486859487	JUN;HOXC4
ion gated channel activity (GO:0022839)	1/25	0.4391084081176394	0.6168870667652082	0	0	1.7835343567251463	1.4678647436964585	ANO3
N-acyltransferase activity (GO:0016410)	1/25	0.4391084081176394	0.6168870667652082	0	0	1.7835343567251463	1.4678647436964585	GLYAT
mitogen-activated protein kinase kinase binding (GO:0031434)	2/65	0.4393656087032778	0.6168870667652082	0	0	1.3591487877202162	1.1177957546841015	ERBB4;TRIB1
thyroid hormone receptor binding (GO:0046966)	1/26	0.45194079557744715	0.6281977058526514	0	0	1.7121052631578948	1.3597610041621866	ARID5A
neuropeptide hormone activity (GO:0005184)	1/26	0.45194079557744715	0.6281977058526514	0	0	1.7121052631578948	1.3597610041621866	SPX
tumor necrosis factor receptor superfamily binding (GO:0032813)	1/26	0.45194079557744715	0.6281977058526514	0	0	1.7121052631578948	1.3597610041621866	TNFSF9
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	1/27	0.46448022350439633	0.6434825687751936	0	0	1.6461707152496625	1.2623434563567228	FOS
inorganic anion exchanger activity (GO:0005452)	1/28	0.4767333658562812	0.6517961100395714	0	0	1.5851202079272255	1.1742537622007772	SLC4A1
dicarboxylic acid transmembrane transporter activity (GO:0005310)	1/28	0.4767333658562812	0.6517961100395714	0	0	1.5851202079272255	1.1742537622007772	ABCC2
acylglycerol O-acyltransferase activity (GO:0016411)	1/28	0.4767333658562812	0.6517961100395714	0	0	1.5851202079272255	1.1742537622007772	DGAT2
RNA polymerase II repressing transcription factor binding (GO:0001103)	1/28	0.4767333658562812	0.6517961100395714	0	0	1.5851202079272255	1.1742537622007772	GSC
delayed rectifier potassium channel activity (GO:0005251)	1/29	0.4887067447036927	0.6616581576020775	0	0	1.5284304511278195	1.0943450049375352	KCNQ3
alpha-actinin binding (GO:0051393)	1/29	0.4887067447036927	0.6616581576020775	0	0	1.5284304511278195	1.0943450049375352	C10ORF90
phosphotyrosine residue binding (GO:0001784)	1/29	0.4887067447036927	0.6616581576020775	0	0	1.5284304511278195	1.0943450049375352	IRS1
core promoter sequence-specific DNA binding (GO:0001046)	2/73	0.49957137207058044	0.672004071462684	0	0	1.2055099829747717	0.8366297195421131	NR4A3;FOS
cytokine receptor activity (GO:0004896)	2/73	0.49957137207058044	0.672004071462684	0	0	1.2055099829747717	0.8366297195421131	IL1RL1;IL20RB
GTPase activator activity (GO:0005096)	6/249	0.5053254804284812	0.6775586023751662	0	0	1.0566368289945525	0.7212101531972649	JUN;WNT11;ADPRHL1;DLC1;THY1;ARHGEF6
taste receptor activity (GO:0008527)	1/31	0.511839562421638	0.6819076598396903	0	0	1.426388888888889	0.9553154822936427	FFAR4
3'-5'-exoribonuclease activity (GO:0000175)	1/31	0.511839562421638	0.6819076598396903	0	0	1.426388888888889	0.9553154822936427	NOCT
monocarboxylic acid transmembrane transporter activity (GO:0008028)	1/32	0.5230113175409015	0.6923673632208124	0	0	1.3803056027164686	0.89464807924695	SLC38A3
estrogen receptor binding (GO:0030331)	1/32	0.5230113175409015	0.6923673632208124	0	0	1.3803056027164686	0.89464807924695	ARID5A
syntaxin binding (GO:0019905)	2/77	0.5280833446813401	0.6968694770003759	0	0	1.140981684981685	0.7285181270691911	SYT2;C2CD4B
phosphoric diester hydrolase activity (GO:0008081)	1/33	0.5339279482823707	0.702359477708986	0	0	1.3371025219298245	0.8390243145661304	GPLD1
aminopeptidase activity (GO:0004177)	1/34	0.5445952682140597	0.711900397634053	0	0	1.2965178096757044	0.7879099333380084	FAP
protein phosphorylated amino acid binding (GO:0045309)	1/34	0.5445952682140597	0.711900397634053	0	0	1.2965178096757044	0.7879099333380084	IRS1
ion transmembrane transporter activity (GO:0015075)	1/35	0.5550189589174982	0.7171300486269256	0	0	1.2583204334365325	0.7408399372030162	SLC4A1
manganese ion binding (GO:0030145)	1/35	0.5550189589174982	0.7171300486269256	0	0	1.2583204334365325	0.7408399372030162	ENDOU
phosphatidylinositol phosphate binding (GO:1901981)	2/81	0.5554748338285299	0.7171300486269256	0	0	1.0829878981777716	0.6367232134085841	JPH2;PHLDA3
cysteine-type endopeptidase activity (GO:0004197)	2/81	0.5554748338285299	0.7171300486269256	0	0	1.0829878981777716	0.6367232134085841	CAPN11;CAPN6
peptidase inhibitor activity (GO:0030414)	1/36	0.5652045725807081	0.7274392184140595	0	0	1.2223057644110276	0.6974079906894142	GPC3
serine-type peptidase activity (GO:0008236)	5/220	0.567284774577804	0.7275013959883663	0	0	0.9944433010907594	0.5637437949491513	ACR;ENDOU;FAP;MMP19;PRSS12
hormone activity (GO:0005179)	2/83	0.5687420985424638	0.7275013959883663	0	0	1.0561389228055895	0.5960089788263158	SPX;PTHLH
ATPase regulator activity (GO:0060590)	1/38	0.584883149595925	0.7435861993338436	0	0	1.1561166429587482	0.6200752952128183	BAG3
potassium ion transmembrane transporter activity (GO:0015079)	1/38	0.584883149595925	0.7435861993338436	0	0	1.1561166429587482	0.6200752952128183	ABCC8
RNA polymerase II transcription coactivator activity (GO:0001105)	1/39	0.5943865976075229	0.7510885187949607	0	0	1.125634810710988	0.5855837449132316	PITX2
sulfotransferase activity (GO:0008146)	1/39	0.5943865976075229	0.7510885187949607	0	0	1.125634810710988	0.5855837449132316	HS3ST2
GTPase regulator activity (GO:0030695)	6/275	0.6023646206935895	0.7559508029237243	0	0	0.9532224960640955	0.4831811766228617	JUN;WNT11;ADPRHL1;DLC1;THY1;ARHGEF6
protein kinase C binding (GO:0005080)	1/40	0.6036729433419669	0.7559508029237243	0	0	1.0967161493477282	0.5535375494520081	IRS1
hormone receptor binding (GO:0051427)	1/40	0.6036729433419669	0.7559508029237243	0	0	1.0967161493477282	0.5535375494520081	PTHLH
pyrophosphatase activity (GO:0016462)	1/41	0.6127471359441434	0.7650166337985264	0	0	1.0692434210526316	0.5237185612489493	ENTPD3
androgen receptor binding (GO:0050681)	1/42	0.6216140116904365	0.7714673895086668	0	0	1.0431108258451005	0.4959323748136233	ARID5A
transferase activity, transferring pentosyl groups (GO:0016763)	1/42	0.6216140116904365	0.7714673895086668	0	0	1.0431108258451005	0.4959323748136233	NAMPT
1-phosphatidylinositol-3-kinase activity (GO:0016303)	1/43	0.6302782969564308	0.7758677408031688	0	0	1.0182226399331662	0.47000527383795143	IRS1
cholesterol binding (GO:0015485)	1/43	0.6302782969564308	0.7758677408031688	0	0	1.0182226399331662	0.47000527383795143	CETP
