Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
microtubule organizing center part (GO:0044450)	4/126	0.9394959897637652	0.9999956280230751	0	0	0.5299130779467143	0.03307279121138569	KRT18;LCK;AGBL2;SSX2IP
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/47	0.9401881892022085	0.9999956280230751	0	0	0.3518705763397371	0.02170169607877342	TMED3
actomyosin (GO:0042641)	1/48	0.9436713216645684	0.9999956280230751	0	0	0.34436564223798266	0.019965407253274454	NEBL
integral component of endoplasmic reticulum membrane (GO:0030176)	4/128	0.9441050033263534	0.9999956280230751	0	0	0.5213103794083236	0.029984671330655414	ELOVL2;DERL3;ELOVL3;ELOVL7
nucleolar part (GO:0044452)	5/153	0.9469183241879896	0.9999956280230751	0	0	0.5457380457380457	0.02976588265788697	SP140;CAMK4;PAX5;EZR;E2F5
spindle microtubule (GO:0005876)	1/49	0.9469517705190441	0.9999956280230751	0	0	0.33717341372380133	0.018378350304885934	PSRC1
chromosome, centromeric region (GO:0000775)	1/49	0.9469517705190441	0.9999956280230751	0	0	0.33717341372380133	0.018378350304885934	HELLS
Golgi cisterna (GO:0031985)	1/50	0.9500413205605392	0.9999956280230751	0	0	0.3302747455571376	0.01692651465702126	GCNT1
kinesin complex (GO:0005871)	1/50	0.9500413205605392	0.9999956280230751	0	0	0.3302747455571376	0.01692651465702126	KIF26B
ribonucleoprotein granule (GO:0035770)	2/80	0.9509006732887446	0.9999956280230751	0	0	0.4146772767462423	0.020877203831587306	ZC3H12D;SNCAIP
mitochondrial respiratory chain complex I (GO:0005747)	1/51	0.9529510714374643	0.9999956280230751	0	0	0.3236520241171404	0.015597347162011489	SNCA
focal adhesion (GO:0005925)	14/356	0.9564116553905371	0.9999956280230751	0	0	0.6595350164027957	0.029393402591149292	GRB7;ACTN2;LAYN;L1CAM;ARHGAP22;EHD3;NFASC;CSRP2;FLRT2;PARVG;CDH2;PTK7;EZR;TGM2
SCF ubiquitin ligase complex (GO:0019005)	1/54	0.9607030779774666	0.9999956280230751	0	0	0.30528334389677086	0.012238775578335201	FBXO2
vacuolar lumen (GO:0005775)	5/161	0.9607048717485274	0.9999956280230751	0	0	0.5175298628194047	0.02074674880525098	C3;OGN;SDC1;GPC5;HPSE
nuclear matrix (GO:0016363)	1/59	0.9708918224118263	0.9999956280230751	0	0	0.2788915619709525	0.008238519583233959	GFI1
cytoplasmic ribonucleoprotein granule (GO:0036464)	5/170	0.9722395211732722	0.9999956280230751	0	0	0.4890652418742306	0.01376869479595966	ZC3H12D;GRB7;APOBEC3H;DDX25;SNCAIP
PML body (GO:0016605)	1/62	0.9756894753269025	0.9999956280230751	0	0	0.2651332231965095	0.00652516822868003	MLIP
lysosomal membrane (GO:0005765)	10/291	0.9765380984820616	0.9999956280230751	0	0	0.5732564748912614	0.013609976672300019	RAB37;SPNS3;SLCO4C1;EEF1A2;AP1S3;LRP2;CP;HLA-DOB;MCOLN2;AP1M2
lysosome (GO:0005764)	16/422	0.9768195800089399	0.9999956280230751	0	0	0.6338431382663193	0.01486572045763014	SPNS3;PRSS16;MLC1;CXCR4;LRP2;CP;MCOLN2;OGN;SDC1;RAB38;GPC5;AP1S3;HPSE;HLA-DOB;AP1M2;SNCA
endoplasmic reticulum-Golgi intermediate compartment (GO:0005793)	2/95	0.976949571000941	0.9999956280230751	0	0	0.3475157582499073	0.008104152430010825	RAB37;TMED3
cytoplasmic vesicle lumen (GO:0060205)	3/129	0.9823588485245479	0.9999956280230751	0	0	0.3844036320308969	0.006841850784037305	C3;PCSK2;CRISPLD2
lytic vacuole membrane (GO:0098852)	7/233	0.9840385416537801	0.9999956280230751	0	0	0.49911504424778763	0.008030868047059879	SPNS3;AP1S3;LRP2;CP;HLA-DOB;MCOLN2;AP1M2
ficolin-1-rich granule (GO:0101002)	5/184	0.9841110460664062	0.9999956280230751	0	0	0.4504763330323559	0.007215070677092881	DSP;NFASC;CR1;CRISPLD2;TBC1D10C
COPII-coated ER to Golgi transport vesicle (GO:0030134)	1/75	0.9888642359531237	0.9999956280230751	0	0	0.2184044509625905	0.002445743459219721	TMED3
chromosomal region (GO:0098687)	1/76	0.9895135116822259	0.9999956280230751	0	0	0.215480907263853	0.0022715693356174208	HELLS
nuclear periphery (GO:0034399)	1/78	0.9907007608755766	0.9999956280230751	0	0	0.20986162846627962	0.0019606840966839225	GFI1
azurophil granule (GO:0042582)	3/154	0.9946288156142896	0.9999956280230751	0	0	0.32033209720642936	0.0017252001014716868	C3;RAB37;SLCO4C1
azurophil granule lumen (GO:0035578)	1/90	0.9954784455139355	0.9999956280230751	0	0	0.18144954465832439	8.222944313046913E-4	C3
centriole (GO:0005814)	1/95	0.9966520033818862	0.9999956280230751	0	0	0.17175215789763043	5.759903896628417E-4	AGBL2
spindle pole (GO:0000922)	1/107	0.9983721734001387	0.9999956280230751	0	0	0.15221100872702453	2.4797501376134883E-4	PSRC1
microtubule cytoskeleton (GO:0015630)	10/388	0.9992352357733395	0.9999956280230751	0	0	0.42392342739564964	3.243255042004531E-4	KRT18;PSRC1;KIF26B;RASSF7;PRKCQ;NLRC3;SOX9;KLHL4;TRIM55;ZNF365
ficolin-1-rich granule lumen (GO:1904813)	1/123	0.9993769816176759	0.9999956280230751	0	0	0.13213594837689385	8.234877987093331E-5	CRISPLD2
microtubule (GO:0005874)	3/210	0.9996737804496398	0.9999956280230751	0	0	0.2329719523327206	7.601240457693905E-5	PSRC1;KIF26B;TRIM55
mitochondrial matrix (GO:0005759)	6/308	0.9997535143287789	0.9999956280230751	0	0	0.3185682531680378	7.853218863912296E-5	ACSM3;ACSM1;THEM5;CASQ1;BCO2;NAGS
microtubule organizing center (GO:0005815)	11/507	0.9999771843618331	0.9999956280230751	0	0	0.3534128808049102	8.063432398480962E-6	BRSK1;KRT18;HOOK1;RASSF7;BICDL1;PRKCQ;TRIM59;NLRC3;KLHL4;RAB11FIP4;ZNF365
spindle (GO:0005819)	1/186	0.999982765168979	0.9999956280230751	0	0	0.08684498451940312	1.496771531553132E-6	PSRC1
nucleoplasm part (GO:0044451)	7/407	0.9999856996982953	0.9999956280230751	0	0	0.27936363636363637	3.995012850330216E-6	OBSCN;CLIC3;GFI1;TCF7;RORC;GATA4;NCAM2
centrosome (GO:0005813)	8/461	0.9999921860158208	0.9999956280230751	0	0	0.28135174324070994	2.1984866599404257E-6	BRSK1;KRT18;LCK;HOOK1;BICDL1;TRIM59;SSX2IP;RAB11FIP4
nuclear chromatin (GO:0000790)	2/253	0.9999921969830476	0.9999956280230751	0	0	0.12767550487704354	9.962580158704396E-7	HAND2;TP63
nuclear speck (GO:0016607)	3/296	0.9999926610052381	0.9999956280230751	0	0	0.16383135985770952	1.2023619039011436E-6	WT1;BDNF;RBM11
chromatin (GO:0000785)	3/296	0.9999926610052381	0.9999956280230751	0	0	0.16383135985770952	1.2023619039011436E-6	MYCN;HAND2;TP63
mitochondrion (GO:0005739)	20/1026	0.9999942318530256	0.9999956280230751	0	0	0.3104316308802178	1.7906204367038792E-6	NDRG4;STARD5;BDNF;CKMT1A;SP140;AGAP2;UCP1;CELSR1;TMEM71;ATAD3C;ADAM28;AIM2;THEM5;CCR7;RAB38;NAGS;BCO2;CASQ1;TGM2;SNCA
nuclear body (GO:0016604)	11/618	0.9999948551954817	0.9999956280230751	0	0	0.28703784546637334	1.4767574030951995E-6	MLIP;OBSCN;CLIC3;WT1;BDNF;GFI1;TCF7;RORC;GATA4;NCAM2;RBM11
nucleolus (GO:0005730)	8/676	0.9999948630041167	0.9999956280230751	0	0	0.1885656762731037	9.686635907661485E-7	MYCN;DOC2A;DDX25;NRXN1;AGAP2;STON2;E2F5;ETV4
mitochondrial inner membrane (GO:0005743)	3/341	0.9999955496614841	0.9999956280230751	0	0	0.14167487785328098	6.305025686256387E-7	CKMT1A;CHDH;UCP1
nuclear chromosome part (GO:0044454)	3/392	0.9999956280230751	0.9999956280230751	0	0	0.1227611783050276	5.367102120703343E-7	HAND2;REC8;TP63
