Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
establishment of melanosome localization (GO:0032401)	3/18	0.08319736290526672	0.470065100414757	0	0	3.2481449525452977	8.076641140392214	SHROOM2;RAB27B;RAB17
regulation of smooth muscle cell migration (GO:0014910)	3/18	0.08319736290526672	0.470065100414757	0	0	3.2481449525452977	8.076641140392214	VTN;NDRG4;CCL5
positive regulation of morphogenesis of an epithelium (GO:1905332)	3/18	0.08319736290526672	0.470065100414757	0	0	3.2481449525452977	8.076641140392214	BMP4;SOX8;SOX9
very long-chain fatty acid metabolic process (GO:0000038)	4/29	0.08488364513561385	0.47673220180538595	0	0	2.599378238341969	6.411298427793529	ELOVL2;ELOVL3;SLC27A6;ELOVL7
lung development (GO:0030324)	4/29	0.08488364513561385	0.47673220180538595	0	0	2.599378238341969	6.411298427793529	BMP4;PDPN;TCF21;PROX1
positive regulation of interleukin-1 secretion (GO:0050716)	4/29	0.08488364513561385	0.47673220180538595	0	0	2.599378238341969	6.411298427793529	AIM2;IGHD;NOD2;CCL19
brain development (GO:0007420)	11/119	0.08557905874092715	0.47968420822047464	0	0	1.6574154519419506	4.074448714226188	EOMES;CNTNAP2;ARNT2;NDRG4;GRIN2A;RELN;CDH2;SHROOM2;RARB;PROX1;GRIN2C
odontogenesis (GO:0042476)	5/41	0.0873583437014022	0.48225836764117913	0	0	2.2570344761356	5.502055835739638	TBX1;BMP4;OSR1;AQP5;AQP1
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	5/41	0.0873583437014022	0.48225836764117913	0	0	2.2570344761356	5.502055835739638	CDH4;CDH3;CDH2;SELL;CDH19
negative regulation of STAT cascade (GO:1904893)	5/41	0.0873583437014022	0.48225836764117913	0	0	2.2570344761356	5.502055835739638	LRRC15;FLRT2;FLRT3;CHAD;LRRC4C
MAPK cascade (GO:0000165)	22/278	0.08789794313033998	0.48225836764117913	0	0	1.40078125	3.4061100955404067	MAP4K1;SHC3;ACTN2;RASGRF1;IL18;GRIN2C;GFRA3;RASAL3;IL2RG;RASGRP1;SPTB;GRIN2A;FGF9;RASGEF1A;ERBB3;CCL5;IL2RA;SOX9;CCR5;FGFR4;JAK3;LAT
negative regulation of serine-type endopeptidase activity (GO:1900004)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CR1;ANXA8
negative regulation of NIK/NF-kappaB signaling (GO:1901223)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	ADGRG3;NLRC3
adult heart development (GO:0007512)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	SCUBE1;HAND2
positive regulation of production of molecular mediator of immune response (GO:0002702)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	XCL1;CD244
postsynaptic membrane assembly (GO:0097104)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	NRXN1;NRXN2
sarcoplasmic reticulum calcium ion transport (GO:0070296)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	SLN;CCR5
regulation of interleukin-1 secretion (GO:0050704)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	IGHD;CCR7
positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CRTAM;CD226
positive regulation of synapse maturation (GO:0090129)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	RELN;NRXN1
neurotrophin TRK receptor signaling pathway (GO:0048011)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	NTRK1;NGF
adipose tissue development (GO:0060612)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	RORC;SOX8
interleukin-1 beta production (GO:0032611)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	AIM2;F2RL1
columnar/cuboidal epithelial cell differentiation (GO:0002065)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	GATA6;GATA4
interleukin-1 secretion (GO:0050701)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	AIM2;F2RL1
positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CRTAM;CD226
sympathetic ganglion development (GO:0061549)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	NELL2;FZD3
receptor recycling (GO:0001881)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	EHD3;NSG1
regulation of Rac protein signal transduction (GO:0035020)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	ARHGAP44;RASGRF1
atrioventricular valve development (GO:0003171)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	HEYL;TBX20
regulation of sequestering of calcium ion (GO:0051282)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CASQ2;CASQ1
regulation of bile acid biosynthetic process (GO:0070857)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	PROX1;FGFR4
engulfment of apoptotic cell (GO:0043652)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	MEGF10;RHOH
regulation of organ morphogenesis (GO:2000027)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	TBX1;WT1
negative regulation of lymphocyte apoptotic process (GO:0070229)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CCL5;PRKCQ
granulocyte activation (GO:0036230)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CCL5;F2RL1
regulation of hair cycle (GO:0042634)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CDH3;HPSE
positive regulation of cytokine production involved in inflammatory response (GO:1900017)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CD6;NOD2
regulation of homotypic cell-cell adhesion (GO:0034110)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CCL5;PRKCQ
muscle cell fate commitment (GO:0042693)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	TBX1;WT1
negative regulation of potassium ion transmembrane transport (GO:1901380)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	ACTN2;CASQ2
negative regulation of microtubule polymerization (GO:0031115)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	STMN2;SNCA
negative regulation of serine-type peptidase activity (GO:1902572)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CR1;ANXA8
regulation of glycoprotein biosynthetic process (GO:0010559)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	CCL21;CCL19
cyclic nucleotide catabolic process (GO:0009214)	2/9	0.09252532221646693	0.48225836764117913	0	0	4.638177339901477	11.040127912143044	PDE4D;PDE4B
positive regulation of synaptic transmission (GO:0050806)	7/67	0.0931850377142672	0.4837094197031402	0	0	1.8967676767676767	4.5013485620621	RIMS1;GRIN2A;RELN;SYT1;NRXN1;GRIN2C;PRKCZ
positive regulation of GTPase activity (GO:0043547)	16/192	0.0935948452148008	0.4837094197031402	0	0	1.480406155798826	3.5067564485904965	NTRK1;CCL13;CCL11;CCL21;SEMA4D;RASGRF1;RASGRP1;RAP1GAP;CCL5;TBC1D10C;XCL2;XCL1;F2RL1;CCR7;CCL19;CCL26
regulation of leukocyte chemotaxis (GO:0002688)	4/30	0.09365984162039565	0.4837094197031402	0	0	2.4992692971967583	5.918484048677254	MST1;XCL1;F2RL1;CXCL1
activation of JUN kinase activity (GO:0007257)	4/30	0.09365984162039565	0.4837094197031402	0	0	2.4992692971967583	5.918484048677254	MAP4K1;CD40LG;MAP3K9;CCL19
regulation of sodium ion transmembrane transport (GO:1902305)	4/30	0.09365984162039565	0.4837094197031402	0	0	2.4992692971967583	5.918484048677254	FXYD2;FXYD6;SCN3B;SCN2B
regulation of ion transmembrane transporter activity (GO:0032412)	5/42	0.09467210162454001	0.4846950781480995	0	0	2.1959167464785443	5.176513422947412	FXYD2;WNK3;FXYD6;SCN3B;SCN2B
endothelial cell development (GO:0001885)	3/19	0.09470856040274368	0.4846950781480995	0	0	3.044974115616911	7.176854445481921	PDE4D;F2RL1;EZR
muscle tissue morphogenesis (GO:0060415)	3/19	0.09470856040274368	0.4846950781480995	0	0	3.044974115616911	7.176854445481921	TBX1;TBX20;PROX1
excitatory postsynaptic potential (GO:0060079)	3/19	0.09470856040274368	0.4846950781480995	0	0	3.044974115616911	7.176854445481921	GRID2;GRIN2A;GRIN2C
purine ribonucleotide catabolic process (GO:0009154)	3/19	0.09470856040274368	0.4846950781480995	0	0	3.044974115616911	7.176854445481921	NUDT10;PDE4D;PDE4B
axon development (GO:0061564)	9/94	0.09553035928626769	0.4880167540392517	0	0	1.7221264221213204	4.0440887368625	NTNG1;BRSK1;PARD6B;SLITRK2;OGN;OMG;PLP1;LRRN1;L1CAM
regulation of axonogenesis (GO:0050770)	6/55	0.09840314813855965	0.501785006302222	0	0	1.9902196172586681	4.614687362184193	EFNB3;CDH2;MCF2;OMG;NGF;LRRC4C
regulation of endopeptidase activity (GO:0052548)	7/68	0.09896679635430135	0.5028438843541391	0	0	1.8655737704918032	4.315017797177223	CRB2;VTN;SERPINE2;SPOCK2;TIMP1;SERPINA5;BIRC3
regulation of actin filament polymerization (GO:0030833)	7/68	0.09896679635430135	0.5028438843541391	0	0	1.8655737704918032	4.315017797177223	CCL11;CCL21;ALOX15;RHOH;EPS8L1;CCR7;CCL26
regulation of heart contraction (GO:0008016)	9/95	0.1004031831030676	0.5092261979643914	0	0	1.702010932047843	3.9121765763414054	CHRM2;PDE4D;FXYD2;ATP2A3;CASQ2;ATP1A4;FXYD6;ATP1B2;CASQ1
regulation of programmed cell death (GO:0043067)	21/268	0.10103591670146625	0.5115169617950577	0	0	1.3852860087926282	3.1754623240235245	MAP4K1;NTRK1;BEX2;RTKN;ACTN2;DAPK1;FLT3;TNFRSF11A;GDF6;CD3E;IKZF3;GDF7;BMP4;BMP3;LCK;CD27;SOX9;JAK3;TP63;MAP2K6;BIRC3
positive regulation of transferase activity (GO:0051347)	12/137	0.10180016878403943	0.5144641803486787	0	0	1.5621286956521738	3.569063409908879	EPHB6;GREM1;NTRK1;LTK;ERBB3;FLT3;PIFO;PRKCQ;ROR2;MST1R;FGFR4;MAPK15
branching morphogenesis of an epithelial tube (GO:0048754)	5/43	0.10228710781962079	0.5151403639708465	0	0	2.138015739435018	4.874615245873364	BMP4;WT1;LEF1;TCF21;NPNT
positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	4/31	0.10284572222285218	0.5151403639708465	0	0	2.4065758331734153	5.473817513360834	CEMIP;XCL1;CASQ1;SNCA
zinc ion homeostasis (GO:0055069)	4/31	0.10284572222285218	0.5151403639708465	0	0	2.4065758331734153	5.473817513360834	MT1DP;LCK;TMC8;SLC39A8
sarcomere organization (GO:0045214)	4/31	0.10284572222285218	0.5151403639708465	0	0	2.4065758331734153	5.473817513360834	KRT19;OBSCN;ACTN2;CASQ1
positive regulation of bone mineralization (GO:0030501)	4/31	0.10284572222285218	0.5151403639708465	0	0	2.4065758331734153	5.473817513360834	BMP4;OSR1;BMPR1B;GPM6B
regulation of BMP signaling pathway (GO:0030510)	6/56	0.10510678175128489	0.5156506911860275	0	0	1.9503114186851211	4.39361958653959	GREM1;CRB2;BMP4;GATA6;LRP2;SULF1
phosphatidylinositol-mediated signaling (GO:0048015)	6/56	0.10510678175128489	0.5156506911860275	0	0	1.9503114186851211	4.39361958653959	NTRK1;LTK;ERBB3;HTR2A;NGF;EZR
glycosaminoglycan catabolic process (GO:0006027)	6/56	0.10510678175128489	0.5156506911860275	0	0	1.9503114186851211	4.39361958653959	CEMIP;OGN;STAB2;SDC1;GPC5;HPSE
epithelial cell differentiation (GO:0030855)	9/96	0.10541586922623543	0.5156506911860275	0	0	1.6823578670335257	3.785039543546309	TBX1;BMP4;UPK1B;SCUBE1;WT1;SPINK5;TCF21;RARB;PROX1
response to cytokine (GO:0034097)	12/138	0.1059452996777476	0.5156506911860275	0	0	1.549648033126294	3.4787000495760623	FLT3;LAMP3;ALDH1A2;LEF1;CXCR4;IFNLR1;CCR7;TNFRSF11A;TIMP1;PTPN7;JAK3;SNCA
organic anion transport (GO:0015711)	11/124	0.10649862988881116	0.5156506911860275	0	0	1.5836556130490609	3.5467917865628618	CA12;SLC4A9;CA3;SLCO2B1;SLCO4C1;SLC26A7;TNFAIP8L3;SLC4A3;SLC4A4;PLTP;AQP1
cell projection assembly (GO:0030031)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	CYFIP2;PARVG;RHOH
regulation of regulatory T cell differentiation (GO:0045589)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	CR1;IL2RA;CTLA4
calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	CLDN11;CLDN15;CLDN1
dopamine metabolic process (GO:0042417)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	MOXD1;SNCAIP;SNCA
regulation of toll-like receptor signaling pathway (GO:0034121)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	FCRL3;GFI1;BIRC3
dorsal/ventral pattern formation (GO:0009953)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	GREM1;TBX20;LMX1B
melanosome localization (GO:0032400)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	SHROOM2;RAB27B;RAB17
chondroitin sulfate biosynthetic process (GO:0030206)	3/20	0.10682775636342647	0.5156506911860275	0	0	2.865705730091864	6.4092583154984775	CSGALNACT1;CHPF;CHST15
negative regulation of endopeptidase activity (GO:0010951)	8/83	0.10867127005942634	0.5156506911860275	0	0	1.7343038705950318	3.849162266832787	CRB2;VTN;CR1;SERPINE2;SPOCK2;ANXA8;TIMP1;SERPINA5
unsaturated fatty acid metabolic process (GO:0033559)	5/44	0.1101963841906224	0.5156506911860275	0	0	2.08308401480398	4.5942234513018745	ELOVL2;ALOX15;ELOVL3;SCD5;FAAH2
regulation of dendrite morphogenesis (GO:0048814)	5/44	0.1101963841906224	0.5156506911860275	0	0	2.08308401480398	4.5942234513018745	ARHGAP44;PTPRD;SEMA4D;ADGRB3;KNDC1
regulation of smooth muscle cell proliferation (GO:0048660)	5/44	0.1101963841906224	0.5156506911860275	0	0	2.08308401480398	4.5942234513018745	BMP4;NDRG4;CCL5;OGN;IL18
negative regulation of immune response (GO:0050777)	5/44	0.1101963841906224	0.5156506911860275	0	0	2.08308401480398	4.5942234513018745	ALOX15;SPINK5;NLRC3;NOD2;CCR2
negative regulation of developmental process (GO:0051093)	7/70	0.1111042317173542	0.5156506911860275	0	0	1.806156806156806	3.968643955847544	GREM1;TBX1;BMP4;SFRP5;TIMP1;SOX9;TBX18
induction of positive chemotaxis (GO:0050930)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	VEGFD;PGF
regulation of response to stress (GO:0080134)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	ABCB1;MLC1
regulation of synapse maturation (GO:0090128)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	RELN;NRXN1
adrenal gland development (GO:0030325)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	WT1;DKK3
ganglion development (GO:0061548)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	NELL2;FZD3
positive regulation of alcohol biosynthetic process (GO:1902932)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	CD244;SNCA
regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	NDRG4;SNCA
mesoderm morphogenesis (GO:0048332)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	CRB2;EOMES
pyroptosis (GO:0070269)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	AIM2;GSDMA
mesenchymal to epithelial transition (GO:0060231)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	BMP4;WT1
positive regulation of cardiac muscle cell differentiation (GO:2000727)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	BMP4;GREM1
regulation of granulocyte differentiation (GO:0030852)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	LEF1;EVI2B
negative regulation of reproductive process (GO:2000242)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	TIMP1;SULF1
regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	CRTAM;CD226
protein localization to synapse (GO:0035418)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	NRXN1;NRXN2
cardiovascular system development (GO:0072358)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	CRB2;TCF21
detection of bacterium (GO:0016045)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	NOD2;CD1D
negative regulation of protein maturation (GO:1903318)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	SERPINE2;CHAC1
regulation of phospholipase activity (GO:0010517)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	PLA2G5;SNCA
negative regulation of embryonic development (GO:0045992)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	FZD3;SULF1
T cell homeostasis (GO:0043029)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	TNFSF14;JAK3
complement activation, lectin pathway (GO:0001867)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	COLEC11;MASP1
regulation of plasminogen activation (GO:0010755)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	SERPINE2;MELTF
pulmonary valve development (GO:0003177)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	BMP4;HEYL
smooth muscle cell differentiation (GO:0051145)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	BMP4;GATA6
thyroid hormone generation (GO:0006590)	2/10	0.11134404305255814	0.5156506911860275	0	0	4.058189655172414	8.908255416984641	DUOX1;DIO3
response to retinoic acid (GO:0032526)	6/57	0.11204098314226205	0.5164285746857064	0	0	1.911968247506615	4.185089235954419	TBX1;LTK;PTK7;RARB;SOX9;AQP1
cyclic-nucleotide-mediated signaling (GO:0019935)	4/32	0.11242604369264049	0.5164285746857064	0	0	2.3205033308660252	5.0713664272596395	PDZD3;PDE4D;ADGRG6;SOX9
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	4/32	0.11242604369264049	0.5164285746857064	0	0	2.3205033308660252	5.0713664272596395	CD2;NOD2;CCL19;RASGRP1
positive regulation of T cell differentiation (GO:0045582)	4/32	0.11242604369264049	0.5164285746857064	0	0	2.3205033308660252	5.0713664272596395	ZAP70;TESPA1;IL7;IL12RB1
aminoglycan catabolic process (GO:0006026)	4/32	0.11242604369264049	0.5164285746857064	0	0	2.3205033308660252	5.0713664272596395	CHI3L2;SDC1;GPC5;HPSE
positive regulation of neuron differentiation (GO:0045666)	9/98	0.1158568970051837	0.5313242435708505	0	0	1.6443766627361938	3.544288630015284	NTRK1;HEYL;NDRG4;LTK;RELN;PTK7;STMN2;PROX1;NGF
regulation of synaptic transmission, glutamatergic (GO:0051966)	5/45	0.11839217256699415	0.5419302648900903	0	0	2.0308988764044944	4.3334358975781395	RELN;CDH2;SYT1;NRXN1;GRIK3
mesoderm development (GO:0007498)	3/21	0.11951240885894736	0.5419302648900903	0	0	2.7063560540696003	5.749207086166925	TBX1;IKZF1;IKZF3
establishment of endothelial barrier (GO:0061028)	3/21	0.11951240885894736	0.5419302648900903	0	0	2.7063560540696003	5.749207086166925	PDE4D;F2RL1;EZR
negative regulation of viral process (GO:0048525)	3/21	0.11951240885894736	0.5419302648900903	0	0	2.7063560540696003	5.749207086166925	APOBEC3H;TRIM14;PTX3
long-term synaptic potentiation (GO:0060291)	3/21	0.11951240885894736	0.5419302648900903	0	0	2.7063560540696003	5.749207086166925	GRIN2A;GRIN2C;PRKCZ
cellular response to copper ion (GO:0071280)	3/21	0.11951240885894736	0.5419302648900903	0	0	2.7063560540696003	5.749207086166925	MT1DP;AQP1;SNCA
synaptic transmission, glutamatergic (GO:0035249)	3/21	0.11951240885894736	0.5419302648900903	0	0	2.7063560540696003	5.749207086166925	GRID2;GRIK5;GRIK3
negative regulation of response to stimulus (GO:0048585)	11/127	0.12035907824479618	0.5448948654512006	0	0	1.5424518409778603	3.2657957790620653	EPHB6;NTRK1;LTK;ERBB3;FLT3;SPINK5;UBASH3A;ROR2;MST1R;NOD2;FGFR4
positive regulation of calcium ion transport (GO:0051928)	4/33	0.12238436971886067	0.5522936812392674	0	0	2.2403668632005243	4.706089127233179	CACNB2;P2RX5;CCL5;WNK3
positive regulation of biomineral tissue development (GO:0070169)	4/33	0.12238436971886067	0.5522936812392674	0	0	2.2403668632005243	4.706089127233179	BMP4;OSR1;BMPR1B;GPM6B
apoptotic process (GO:0006915)	18/231	0.1261951872101804	0.5652648212392875	0	0	1.3758248793460062	2.8478549542576164	CYFIP2;TBX1;EGLN3;GSDMA;TNFSF14;DAPK1;TNFRSF19;CXCR4;NSG1;GDF6;CIT;CD2;CASP12;ERBB3;SFRP5;IL2RA;MAL;TP63
renal system development (GO:0072001)	6/59	0.12658298228195372	0.5652648212392875	0	0	1.8396226415094339	3.802237300895232	BMP4;WT1;TCF21;PROX1;SULF1;TBX18
cartilage development (GO:0051216)	5/46	0.12686599480952662	0.5652648212392875	0	0	1.9812593545123005	4.090555432415529	BMP4;OSR1;ITGB8;SOX9;SULF1
positive regulation of ion transport (GO:0043270)	5/46	0.12686599480952662	0.5652648212392875	0	0	1.9812593545123005	4.090555432415529	CACNB2;ACTN2;CCL5;WNK3;SCN3B
aminoglycan biosynthetic process (GO:0006023)	5/46	0.12686599480952662	0.5652648212392875	0	0	1.9812593545123005	4.090555432415529	B3GNT7;GCNT2;SDC1;GPC5;HS3ST1
positive regulation of inflammatory response (GO:0050729)	7/73	0.13070579002399785	0.5652648212392875	0	0	1.723783287419651	3.5075651951691476	CD6;PLA2G2A;IL18;NOD2;CCR2;SNCA;CCL26
negative regulation of morphogenesis of an epithelium (GO:1905331)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	BMP4;SULF1
atrial septum morphogenesis (GO:0060413)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	TBX20;GATA4
postsynapse assembly (GO:0099068)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	NRXN1;NRXN2
import across plasma membrane (GO:0098739)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	FXYD2;LRP2
mesonephros development (GO:0001823)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	BMP4;OSR1
T-helper cell differentiation (GO:0042093)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	LEF1;RORC
cellular response to sterol (GO:0036315)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	RORC;MLC1
lymphocyte mediated immunity (GO:0002449)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	CD8A;SLA2
positive regulation of mesenchymal cell proliferation (GO:0002053)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	TBX1;SOX9
transcytosis (GO:0045056)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	RAB17;MFSD2A
negative regulation of protein localization to cell surface (GO:2000009)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	ACTN2;GPM6B
cochlea morphogenesis (GO:0090103)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	TBX1;SOX9
response to sterol (GO:0036314)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	RORC;CCR5
rhodopsin mediated signaling pathway (GO:0016056)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	PDE6G;PDE6B
negative regulation of potassium ion transport (GO:0043267)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	ACTN2;CASQ2
arginine metabolic process (GO:0006525)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	NAGS;ART4
negative regulation of T cell differentiation (GO:0045581)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	BMP4;CTLA4
cyclooxygenase pathway (GO:0019371)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	PTGDS;PTGS1
regulation of serine-type endopeptidase activity (GO:1900003)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	CR1;ANXA8
hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/11	0.1310403678170113	0.5652648212392875	0	0	3.607088122605364	7.330504303225325	MST1;MST1R
epithelium development (GO:0060429)	10/115	0.1316748080040727	0.5652648212392875	0	0	1.548693783068783	3.1398527058697403	TBX1;NDRG4;UPK1B;WT1;OSR1;ALDH1A2;SPINK5;TCF21;RARB;PROX1
regulation of kinase activity (GO:0043549)	9/101	0.13253798851052326	0.5652648212392875	0	0	1.5905011501187827	3.2142214578075596	EPHB6;NTRK1;LTK;ERBB3;FLT3;PIFO;ROR2;MST1R;FGFR4
negative regulation of T cell activation (GO:0050868)	4/34	0.13270323545182833	0.5652648212392875	0	0	2.165572826712723	4.373677408975336	TIGIT;JAK3;LAX1;PAG1
regulation of interleukin-1 beta secretion (GO:0050706)	4/34	0.13270323545182833	0.5652648212392875	0	0	2.165572826712723	4.373677408975336	AIM2;CCR7;NOD2;CCL19
regulation of calcium ion transport into cytosol (GO:0010522)	3/22	0.13271898365142648	0.5652648212392875	0	0	2.563780028154943	5.177608352221642	P2RX5;CASQ2;CASQ1
regulation of calcium ion import (GO:0090279)	3/22	0.13271898365142648	0.5652648212392875	0	0	2.563780028154943	5.177608352221642	SLN;FCRL3;WNK3
lymphocyte activation involved in immune response (GO:0002285)	3/22	0.13271898365142648	0.5652648212392875	0	0	2.563780028154943	5.177608352221642	F2RL1;CD1C;CD244
hematopoietic progenitor cell differentiation (GO:0002244)	3/22	0.13271898365142648	0.5652648212392875	0	0	2.563780028154943	5.177608352221642	BMP4;FLT3;PLD4
