SLL55_LV	SLL56_LV	SLL60_LV	SLL61_LV	SLL63_LV	SLL64_LV	SLL65_LV	SLL66_LV	SLL67_LV	SLL68_LV	SLL70_LV	SLL71_LV	SLL72_LV
ENSG00000100379	7.83400798446898	7.13102373257723	7.25350361545997	7.05227302420819	7.71640186635551	8.11345895211051	7.70034993058888	7.72328329982298	8.04871819848685	7.29255255799483	7.62338507984241	7.43752339346177	7.74468095300496
ENSG00000100380	11.2743096714077	11.432679123448	11.4860316075039	11.4356005549303	11.4974637057207	11.3140622621614	11.2438953586031	11.4604593878138	11.1277213383265	11.6028482900436	11.2914484904466	11.3129681817179	11.5137655264327
ENSG00000100385	6.74311295248626	6.37852499628157	6.75622620418947	6.6994955214356	7.08219744426715	6.61289299677033	6.64043357773683	6.42073441479097	6.73060681967122	6.38594097692799	6.83030856332015	6.4660126711125	6.35910603690522
ENSG00000100387	10.7151219769515	10.472704629971	10.5709259685662	10.1622945621882	10.107349416038	10.1928029331519	10.6434813680646	10.5906467939402	10.0782342151789	10.5456116671309	10.2316224117971	10.26826626394	10.5878064674182
ENSG00000100393	9.69356137407666	9.79291446798904	9.68231903398942	9.73056907884642	10.1123436378805	9.92843927193098	9.71636830288	9.72677192915484	10.0184873771533	9.53714630401464	9.79283865793055	9.37384092727476	9.50847375080116
ENSG00000100395	8.42573460528912	8.86797023933715	8.52867527825303	8.75319856924434	8.75383010525446	8.51196513285504	8.58495447943438	8.48480372310986	8.76695433060871	8.66484312566882	8.71411694060455	8.344289918553	8.52549023056961
ENSG00000100399	8.17574596174806	7.70525441899184	7.71380780189576	7.68318582836583	7.26456034937655	7.27884296518068	8.06550693819753	7.53685694471703	7.52657775337466	7.50984126641856	7.85773554725129	7.00374198345348	7.96263184463369
ENSG00000100401	9.19834424959428	10.0193281084581	9.3248119743471	9.55439371225739	9.57795184547378	9.63344110269342	9.69554201960391	9.53694602188292	9.9985221231801	9.43754326833717	9.63915914962656	9.23949006321905	9.73812902429638
ENSG00000100403	10.3013658932462	10.6568921577047	10.2206359280987	10.4403933819677	10.4025523650851	10.4675241288663	10.4789439499221	10.2351752028623	10.7126375705773	9.95193090958271	10.339509076704	9.90171547152953	10.1176528919949
ENSG00000100410	8.31113033682566	7.90487436069708	7.89378781290994	8.26358576057515	8.0395475065786	8.19633390791975	8.10937118785212	8.28194675918782	8.16106603199716	8.35560927547746	7.95506459764957	8.02750928995004	8.115693173342
ENSG00000100412	13.053476535718	13.0747002008278	13.4738654791834	13.7729433100798	13.6700306332653	13.4522358207463	13.5805122899869	13.1724493215722	13.9989866712724	13.2250909976127	13.317216364642	12.878015711467	13.2002590368179
ENSG00000100413	8.58422912946531	8.6460854936063	8.44705095919878	8.39080879746737	8.4721638551871	8.27446972935559	8.21321400637943	8.59698965419611	8.66029665812285	8.15319138334857	8.27716461528035	8.0344855741713	8.28172228557417
ENSG00000100416	8.71249348551834	9.20560462785592	8.94810199439518	9.22317933805335	8.99656961384628	8.68185181416324	9.23155938739489	8.72375310138999	9.49188721428908	8.88230683125921	8.90063688565011	9.08787273189001	8.97111531200816
ENSG00000100417	8.414108289624	8.01009237914587	8.10718367478865	7.86454109823599	8.01771169187116	8.04119557671416	8.16573632963063	8.00616609680962	8.29090934315786	8.15754729090412	8.16637926532078	7.83205974665525	8.01664532433998
ENSG00000100418	9.63810950604507	9.81248807742382	9.74254746367554	9.9390828708378	10.0744569454145	10.2405279764293	10.4748845437489	10.2140046224228	10.0245751191069	10.1857908544019	9.86993011164156	10.0016238243161	10.0014364396308
ENSG00000100422	10.2217613304603	10.5574865956225	10.4830719644632	10.1103917020532	10.6813510190713	10.6152658863327	10.6518938918514	10.5668535577555	10.732272677775	10.4887490747873	10.3110795339306	10.1842568524714	10.4652467568758
ENSG00000100425	8.75886474728505	8.42893744420436	8.57417118927016	8.69367038540502	8.57860105978392	8.4891990408729	8.55923724408392	8.74256536162306	8.75590613209748	8.38540287374973	8.55689263148777	7.99923706490622	8.4884575348594
ENSG00000100426	7.68233733100347	7.526778410282	7.80687515162005	7.76400453692734	7.7572137491039	7.86585808351709	7.79470449434896	7.84378386806473	7.87802204553034	7.74324777396888	7.45388273501154	7.68661772278889	7.49671701487886
ENSG00000100439	8.66209828884001	8.84260536310294	8.52205305037615	8.6204080968219	9.263590242383	8.94828335009925	9.08922246331583	8.86079582979082	9.14456088966847	8.96021276570346	8.8797540748384	8.81109964851197	8.88725132091891
ENSG00000100441	9.22321022980713	8.56531554854674	8.93826294455837	8.87220287506609	9.43340910248319	8.94275430474679	8.86158770441812	8.57610409176969	9.36773015482344	8.75533200916551	9.05745592389748	8.8694333309169	8.80515621973123
ENSG00000100442	10.2364191699421	10.4576162564956	10.4797128565444	10.2947709134042	10.2467061793122	10.054659671853	10.5189205411953	10.4786745659264	9.8139402261212	10.6871042720306	10.1400736571013	10.447084412591	10.410740314008
ENSG00000100445	7.00311878213075	7.38361525297083	7.04353987845438	7.10711704670593	6.80529200360374	7.11386706989841	7.48796732007547	7.43223327682561	7.53573179165947	7.27543597140921	7.25741919355631	7.08090182039828	6.89355448597797
ENSG00000100448	6.26715180974561	6.3426329825721	6.46502649553935	6.09560517796955	5.79239354426078	6.11857902614172	6.17389904605808	6.07377495746709	6.47228043264067	6.48674162089292	6.59345283288173	6.27252297611316	6.94699811180943
ENSG00000100450	6.78772876565413	6.3426329825721	6.38358419362821	6.6994955214356	6.71010669002155	6.2203937120938	6.71298468090919	6.30388346356326	6.42019811804419	6.2938252029599	6.68509016881852	6.98763560446982	6.19592432037221
ENSG00000100461	9.3015406762739	9.09580228922741	9.13177206056431	9.29930946051731	9.23397925893619	9.35978977989696	9.03101454723709	9.32050610559999	9.37491831457341	9.45492109537122	9.15230433366686	9.38448602593086	9.22167201660745
ENSG00000100462	8.24014994344405	8.37636911606538	8.30710790615424	8.38091904357613	8.30885031967885	8.46993864735302	8.42301336955404	8.40623943516124	8.73729749765985	7.88371228307637	8.30918045628871	8.08903530359765	8.0805089701667
ENSG00000100478	8.00196186355236	7.30523993330378	7.81805723738603	7.74293880667488	7.89685368365413	7.77192190400163	7.76710695704145	8.03765173239706	7.93290093208049	8.05833616439215	7.87653579456738	8.06203554755817	7.66587891979406
ENSG00000100483	6.90100317289407	6.71590020233181	7.08471439938599	6.91249033879099	7.12778500966309	6.86619799825517	6.84333580258596	7.14196694063605	7.08923752522252	7.21350015719033	7.13992087994341	7.47014950822068	7.15635217705181
ENSG00000100485	9.9104267884931	9.90654030572564	10.2125601695132	10.1249981588374	10.2307251311051	10.256090730057	9.81618966023191	10.1596729494516	9.42193627334479	10.1961297752432	9.87592214466942	10.0934165081781	10.06108456146
ENSG00000100503	9.4783342093446	8.86377427697533	9.4334086569164	9.49851690697229	9.48258677581307	9.77466630654101	9.00477788629391	9.69268386134176	9.27339979888386	9.76018511304507	9.71471612733857	9.68255883706908	9.17497023157381
ENSG00000100504	7.71215217858931	7.65529160740908	7.90426178265383	6.97463305942499	6.94618895438532	7.22975065257717	7.24591923399308	6.67341734376026	6.73060681967122	7.23153116719946	7.51295527922445	7.22097554023024	7.71373209633487
ENSG00000100505	6.51028235828386	6.59122395862998	6.24053277038273	6.52478999640834	6.67613508434339	6.53685992453835	6.22002266488623	6.20038800337555	6.33449368396414	6.42788051456068	6.42255387120316	6.23411199265803	6.24944814226741
ENSG00000100519	10.2716328186696	10.0544299028752	10.3160504955297	10.1201458143335	10.1259889347818	9.90322113649968	10.3038631570994	10.2391102222613	9.44031848940314	10.5807332149676	10.0342849023242	10.2466299231177	10.2820204402761
ENSG00000100522	6.69631552413097	6.8667499731198	7.02236328376667	7.27297241724994	7.0937684199712	7.19928004178357	7.21735484741738	7.0633208350668	6.80268358856089	7.09897883384914	7.15110946253415	7.05068182400699	7.02591172357033
ENSG00000100523	7.92898839159788	8.40581961731387	8.151315947291	8.00671602456944	8.21218642752527	8.30539413787094	8.3882315886215	8.20160072985686	8.14966799251868	8.20876163430377	8.2108036262894	8.3553376289734	8.0982151612773
ENSG00000100526	7.13641752670755	6.66806320683289	6.12253876122984	6.47486164927604	6.69327613837821	6.63090446429724	6.47439729722827	6.49765659696943	6.270810238785	6.71703981244042	6.59345283288173	6.40710699899872	6.38745363996941
ENSG00000100528	10.1700979183455	10.1411863067775	10.1735684606855	10.0514545091011	10.1970455686139	10.0212028158106	9.92151133241857	10.1118195678489	9.43574506002184	10.4048114222505	10.0725943297779	10.0457483538312	10.2951129313697
ENSG00000100532	7.94555199607965	8.17823124815575	8.37516382885547	7.91207984969923	8.29095478175124	7.8898192318909	8.17262074716809	8.33801872091753	7.88500704356978	8.30967808763051	7.83866438843143	7.9848748600939	8.06857492696594
ENSG00000100554	11.0013336706338	11.0181731190869	11.4166426665364	11.4289556235772	11.1983447898215	11.612447243465	11.7765686238793	11.5385376671646	10.921701896026	11.6059488854356	11.0655199541961	11.5210893427692	11.3386805667882
ENSG00000100564	7.48721569898816	7.99443305323656	7.77274629108617	7.67201927190295	7.5467816298958	7.39778913737138	7.88272925850165	7.43223327682561	7.40103432916461	7.77256768865365	7.7458191932099	7.54311519538868	7.82619565871977
ENSG00000100567	10.6702780959465	10.3826145583999	10.6581895079224	10.3937391190365	10.443721937795	10.3646627374451	10.6709399627645	10.5352159818696	9.94013002589955	10.8928703345992	10.4943595673148	10.6670763565982	10.7202793659266
ENSG00000100568	9.32161951336228	9.25110148145725	9.31726975115481	9.18633418784471	9.39692289234346	9.41450450824914	9.37268679426049	9.09758438145147	8.85235327043596	9.36215589408064	9.21773140534432	9.48678881855522	9.26179490197324
ENSG00000100575	7.58851404228148	7.57107483419083	7.78422150848643	7.76400453692734	7.63070787548704	7.59111174112747	7.80377616674914	7.59045431550612	7.58053279795168	8.09980289050915	7.38273221143212	7.60246407558513	7.60770674919015
ENSG00000100577	7.82051168428085	8.68478860331534	8.15997323214269	7.93980877778745	8.12352560637364	8.20576105939289	8.34045288180782	8.36277142423203	8.30630896568152	8.23366697670691	8.61249755783253	8.09570197412267	8.28939083504342
ENSG00000100578	7.99801030307954	7.75336336800021	8.39712422532546	8.20845888406682	8.3866256902149	8.38599507928243	8.08761654909644	7.88627301550657	7.95951602980325	7.89432969799184	8.15124391272826	7.9848748600939	7.70193359876674
ENSG00000100580	8.03701327109222	8.51774325685751	8.86740376381165	8.62319091897067	8.83845038547571	8.62053592189143	8.59004162392789	8.54202391000154	8.46525907980002	8.74112535385065	8.60885856103344	8.69529339527511	8.52763827661344
ENSG00000100591	10.4843714766445	10.4983995355008	10.6700245525908	10.7342628219836	10.7802695208146	10.7887341779421	10.9299943073935	10.8091732296754	10.5898750116317	11.0279265729188	10.4449067653241	10.7907460471953	10.6771442763355
ENSG00000100592	10.4533525292769	10.2294811173151	10.0429969191167	9.79904273938286	9.85802996839858	9.92426689310353	10.083288576609	10.2508510882632	9.7528610798159	10.0769748614384	10.3524432944251	10.4177074088186	10.4480505789024
ENSG00000100596	8.75886474728505	9.03009330276771	8.99155075275205	8.97330760338309	8.77307871841895	9.26586951172888	8.62514289244951	8.62977125950704	8.80316794281941	8.78885415156102	8.97560924238866	9.09438824380734	9.09403482632793
ENSG00000100599	7.92898839159788	7.98653442067887	7.91465395241594	8.3372267782429	8.02867381845596	8.22904865944465	8.1236829502945	8.1452898758978	7.95291175785989	8.04894614277458	7.94918534679956	7.76562676174557	7.72153860933517
ENSG00000100600	10.6762589923193	11.0704704490941	10.5582440353281	10.6871888116671	10.4808553471651	10.5679802700279	10.3235662923174	10.5813831655847	10.3982648593216	10.5656720747383	10.6801764367163	10.5821482018075	10.6847394363046
ENSG00000100601	8.55815638191793	8.28405265450562	8.09818255241148	8.34743294105968	8.52259327091391	8.30975574103549	8.27193296816889	8.58867282967163	8.30630896568152	8.58417220166887	8.31819276394895	8.23466744636663	8.33452640390808
ENSG00000100603	9.58170292418724	9.45352623519249	9.29823783316607	9.40878500252305	9.43540904680095	9.3221122513226	9.37851709542772	9.24913525466019	9.42193627334479	9.59624617634287	9.30053900378148	9.50152170557883	9.62592343613574
ENSG00000100605	10.6454933805406	10.7942111632531	10.394866158541	10.2376921594799	10.5292328257746	10.6858673496419	10.8868752061193	10.5926973093566	10.5702636831523	10.3194599660846	10.6793216371104	10.1174656415774	10.4696513297942
ENSG00000100612	8.82567773164461	8.95332498461156	8.9724045495641	8.76832201831513	8.7375860009746	8.91760272764643	8.60519296520758	8.82600375239415	8.39046791967507	8.85359728539067	8.61974729241648	8.96516841764585	8.92009765515127
ENSG00000100614	10.9617389241329	11.1270138648535	11.2843828391018	11.1497010782943	11.29800199529	11.2589192073392	11.1797166115152	11.4026491656265	10.4912300110688	11.5710734589006	11.1213239272112	11.1548852932525	11.2254816400732
ENSG00000100625	5.88508228535737	6.37852499628157	6.6384574526196	6.30168995916506	6.60413943142448	6.89372090294025	6.53346912849178	6.8706603386979	6.36421890961303	6.12414248301869	6.32030085028436	6.40710699899872	6.01985406175204
ENSG00000100626	11.224999884674	11.4228336364403	11.2052991689723	11.5037696139634	11.1500574383168	10.6743381882628	11.1477974703521	10.8483067743992	11.2910269563154	11.2488578418274	11.5262150161999	10.6117696854056	11.133125083606
ENSG00000100628	11.0141364505869	11.4305750285616	10.939340219314	11.293499585477	11.3240267417454	10.7955910446437	11.7004596902714	11.4537109536582	11.3490796179972	11.080155647246	11.2097823484932	10.9632372221161	11.0277420856995
ENSG00000100629	6.55365941211328	6.71590020233181	6.66933341972267	6.96452496807029	7.03467332329681	6.53685992453835	7.04617875307648	6.85427058886516	6.36421890961303	6.82661908446214	6.87432361610148	6.54685112600038	6.94699811180943
ENSG00000100632	9.71934188147242	9.70020068988565	9.56962111279971	9.65193993221311	9.34677751222151	9.43032174138236	9.53800821555729	9.66364430301094	9.08723229240065	9.66199807282882	9.5081492015486	9.54245908438571	9.64068399739788
ENSG00000100644	10.0387030426734	10.1633506409983	10.1184375335288	9.81596262683817	10.1431704025574	10.1788711154353	9.80759270427191	10.2126710550843	9.74180705431425	9.91106118343663	9.97831851004518	10.1269737404224	10.1204587328955
ENSG00000100647	9.17303615129888	9.36183110346608	9.34720231236012	9.35509668750777	9.29259846239082	9.68372718499229	9.34615166514669	9.35732028248093	9.86065699038094	9.34919505493989	9.33585287418282	9.47936505250824	9.20317475694618
ENSG00000100650	11.5164499088859	11.3422978473639	11.4104863291462	11.5480898680243	11.304007629635	10.7255077854596	11.2761100926679	11.045261791084	11.9385419617357	11.3433941019644	11.4625923973245	11.659433928014	11.5309753182202
ENSG00000100664	11.9018409730231	12.1093355385524	12.1723990655731	12.334683204372	12.3217506850969	12.138800171043	12.1888224821518	12.0640661011507	11.6855145829785	12.5392409099965	12.00970213087	12.1692884961325	12.2535429152882
ENSG00000100697	9.56239577285099	9.48644949223513	9.73409680635527	9.51639914819091	9.69762594533814	9.69847515930071	9.30079948184947	9.58112744428322	8.89318967079397	9.53877611301895	9.75268135041677	9.85667321048782	9.50201683405493
ENSG00000100711	10.0152715454176	10.0042878981424	9.64973064130384	9.72545924669783	9.50750585005105	9.80978784927144	9.79024265071011	9.93863921503832	9.55225550607311	9.90980435981031	9.73958978826714	9.59146330490524	9.81989775694652
ENSG00000100714	9.60704724778404	9.88205624804684	9.80034725701313	9.98786572072557	9.98605319021983	9.66716051832882	10.0436059329271	9.74721134131564	10.0531447381872	9.64243602131656	9.93019380097556	9.6911437305932	9.88904654509147
ENSG00000100722	8.94051238411323	8.90925842414454	9.11443825011102	9.06767347187063	9.3446493999116	9.30289363506856	9.06041686219953	8.93444950710736	9.01523592447885	9.1434596124568	9.07327348164108	9.04140727149928	9.20715873589676
ENSG00000100726	8.4656764682323	8.88048385327683	8.54182613832512	8.81759193898806	8.19780377484741	8.47381212022982	8.86993472244617	8.53337224904988	8.78517749984062	8.15319138334857	8.22048271120118	7.28514795244614	8.07156831798608
ENSG00000100731	10.2541337640892	10.4644942218065	10.6036941457014	10.5250011488959	10.6644664670655	10.6560323745314	10.1729451277356	10.4808908024334	10.0516551541121	10.5971984744657	10.6092394638808	10.5809966540981	10.3445250040756
ENSG00000100744	7.90375082834096	8.24532051916857	8.2273234586968	7.96248441346079	8.13870873388548	8.3652360462808	7.91636400969156	8.38708865243265	7.57169844075143	8.40370329660729	8.0621404994606	8.24662706611005	8.30207754258752
ENSG00000100749	7.89095032423065	7.78139957244655	7.46138867107174	7.46551861255024	7.36908007937745	7.4981816312289	7.6402591438313	7.47130136183807	7.45083351945185	7.68254965014362	7.40989821559527	7.41528453296776	7.61195062878157
ENSG00000100764	6.58137939832628	6.26461407142116	6.60647950787362	6.5407757479164	6.48347248462582	6.33367975391799	6.61490022646053	6.83761229618327	6.81990413686039	6.67247320336044	6.63124080948357	6.73129903548281	6.47891041586358
ENSG00000100767	7.0964434212136	7.70525441899184	7.12442872622109	6.52478999640834	6.72664085274003	7.19928004178357	6.90264063122953	7.09015141475767	7.10240896090958	6.65712610940066	7.52933345497189	7.05068182400699	7.24525148414255
ENSG00000100784	8.06365922475323	8.83404809469186	8.16857588299139	8.39736293458232	8.48004214113829	8.14328803607	8.32824545471631	8.22349094284605	7.8710000765254	8.48833358669515	8.34488159213254	8.20430357030159	8.50818564576787
ENSG00000100796	9.11394730237235	9.46733652929799	9.54081228231701	9.25554407487922	9.47288567166338	9.31998959309177	9.27287933637395	9.30299553357539	8.82797496366221	9.36767471178702	9.30500135073142	9.48925486579474	9.42444896280743
ENSG00000100802	7.37696237034463	6.78340441371484	6.86113804413128	7.38367368791022	7.17161449582377	7.22975065257717	7.21735484741738	6.97867823965947	7.62380806803844	6.67247320336044	6.97028332792962	6.97128528732007	7.11239713559052
ENSG00000100804	10.5774494444508	10.4085275746891	10.2739923573431	10.4612494415307	10.2099136081312	10.2054562529113	10.5730859461751	10.3988746552983	10.0840744973567	10.4048114222505	10.3684492518225	10.4432864648331	10.4914742640781
ENSG00000100811	10.0978946449526	10.4042410135378	10.3642204797086	10.0514545091011	10.3411616422989	10.1741970138639	10.3008078092233	10.2534472040343	9.82968210940454	10.2115000872244	10.2386076724808	10.098258636939	10.1774771773512
ENSG00000100813	10.2779436928707	10.2865050789597	10.135627200251	10.1847743436043	10.3612189020635	10.1612643226452	10.2430807574315	10.0125839776458	11.0531288370697	10.1436752306169	10.3066554592829	10.1978521551394	10.0799489123661
ENSG00000100814	10.2176630524075	10.017456671685	10.1901150830084	10.3007848981892	10.0486325745695	9.89755642957249	9.80543539036393	10.1415636800802	9.5918155406576	10.2145545317942	9.78807873596829	9.81606699222253	10.0885727062314
ENSG00000100815	9.40212541905362	9.51597729005967	9.50810701956925	9.45590083769432	9.76268420761118	9.70010449289573	9.3130350836986	9.4623883362523	8.93287925827999	9.66796381346398	9.45900622249407	9.32493036919261	9.57251591412046
ENSG00000100823	10.1573147618873	10.1835110941165	10.2266631226092	10.2314079003482	10.219200378181	10.1434392170619	10.3053884009344	10.2417275995082	10.4567867875729	10.2655114151384	10.2116445643498	10.098258636939	10.1666602022683
ENSG00000100836	8.83218811033562	9.31061166824845	8.71980105212246	8.73277775488916	8.78260523692379	8.81832899361433	9.15197580797625	9.26731576308419	9.63629648425094	8.90790966710563	9.10695213070416	9.18869806072873	8.99132736508704
ENSG00000100842	7.20502817010681	7.31866094613008	7.06431770587498	6.82340328617209	6.95928378329567	7.05702443906601	7.18807507092126	6.83761229618327	7.39082783507865	6.5929712667586	7.42768057324049	6.98763560446982	7.11239713559052
ENSG00000100852	10.5761703942755	10.8169516558761	11.0476027572571	10.8772812755996	11.1007236903432	11.1400764237744	10.9180902983925	11.1429025589919	9.88930959596328	11.3284534674839	10.967425358299	10.8842454661485	10.9014689355242
ENSG00000100865	8.57905335355046	9.06697312570143	8.84121031418021	8.69102410876855	8.8685461028998	8.77844596472788	8.93101366288957	8.89139217574771	8.61607273584768	8.61575188206333	8.71073260354109	8.53565042941614	8.81917472500473
ENSG00000100883	9.58680781307897	9.63569709322332	9.70844173726942	9.72929332748138	9.72563728679866	9.76380414325642	9.45222146368645	9.97530077928813	9.42193627334479	9.74333953505072	9.79125377192069	9.61873043257299	9.74906267916823
ENSG00000100888	9.3743140717808	9.51065374955338	9.474636288494	9.44504529267761	9.80034771679201	9.66882583205331	9.44390862803106	9.53694602188292	9.7043322693579	9.18371468432995	9.49650801305953	9.48925486579474	9.43692047653536
ENSG00000100889	6.85107927781721	6.71590020233181	6.95624247361445	6.78785985186365	6.75887132852788	6.79393764827956	6.53346912849178	6.47284839682808	6.80268358856089	6.91353077224919	6.9437467245398	6.77217540595608	6.65578670291832
ENSG00000100890	6.74311295248626	6.73893343293157	6.75622620418947	7.04286380411789	7.01012064468182	6.85215433965525	6.88325011379156	6.82067414742351	7.00675641484911	7.00474915282706	7.13992087994341	7.12475645758486	7.44459179228258
ENSG00000100897	10.0461211204184	10.335362225617	10.3440373503728	10.3832528029964	10.4990688856212	10.2703926073218	10.3084340455951	10.2100002043751	10.6213098831624	10.2674733984236	10.3863766683785	10.1504724114085	10.2751146116395
ENSG00000100902	6.84079495740043	6.66806320683289	6.83592585282652	6.60185175373316	6.34094140629834	6.66587531317567	6.92167638356235	6.76805452030725	6.80268358856089	6.71703981244042	6.49094857683037	6.84914399588689	6.51503926927982
ENSG00000100906	10.0152715454176	10.4113782049981	10.668550479926	10.2367960877247	10.0808411650791	9.98294256487648	9.56634786723516	11.2846519468039	10.216233432709	10.6987754348053	10.966725117395	10.7977003842593	10.2251710630388
ENSG00000100908	7.48134125650921	7.26404813553174	7.41646483306046	7.2806787978742	7.10522146914277	7.36241937846887	7.28751005881062	7.2734977260145	7.31688051947671	7.09897883384914	7.04618897599657	7.15307797112488	7.48271598145799
ENSG00000100911	9.43791315453527	9.38239855189412	9.44036305537728	9.18446665553128	9.1990298076438	8.65493081879282	9.55353574556179	8.85044796054595	9.02749188783291	9.73909703049271	9.58525844546084	9.75598845445462	9.7178647964861
ENSG00000100916	8.58680984898327	8.62632575127471	8.41157337421581	8.59794407880326	8.63947651020351	8.4968291690671	8.49551065879464	8.54202391000154	8.02382955286307	8.97964022531852	8.57940070806159	8.63810042605447	8.68000227768336
ENSG00000100918	6.92984240559529	6.96221885756678	7.02236328376667	6.9336126606737	7.20342554367105	6.93368374255413	6.53346912849178	7.26213199186172	7.57169844075143	6.50542343861352	7.12862154318579	6.84914399588689	7.34902132188321
ENSG00000100926	6.20135565468126	6.82594357136581	6.53875976573193	6.47486164927604	6.16023436292314	6.35920843578425	6.34063097361967	6.07377495746709	6.47228043264067	6.36403061875916	6.53347606131582	6.27252297611316	6.62526603524252
ENSG00000100934	10.3612797992759	10.5779242997503	10.5518609311797	10.5569253655118	10.4952535610623	10.8152183873382	10.5919472843632	10.5865369819314	9.94976179626596	10.6018684580481	10.3926510406127	10.4331093318081	10.6321863028582
ENSG00000100938	9.38755541428958	9.07785276448875	9.23156008499032	9.21039172165307	9.42336717076265	9.50128179477676	9.34912449364133	9.40965283628494	9.56695778369919	9.62567223973168	9.44695618382526	9.41595329973736	9.18847068942431
ENSG00000100941	9.13508371469077	9.17556973585996	9.29823783316607	9.24483732255952	9.13140149380788	9.03911835579643	9.09987568922747	9.02908207323069	10.0796965124946	9.19412151294938	9.21773140534432	9.4990767417767	9.24510654427172
ENSG00000100949	8.72889793180778	8.7815845467468	8.25174918516514	8.60077188213977	8.68769623492122	8.59239846472144	8.61520346833371	8.19052284074847	8.7335460468973	8.73253197815816	8.57940070806159	8.41457115662571	8.53192446738191
ENSG00000100968	8.29531709188049	8.25185221373399	7.81805723738603	7.94892522129651	7.86638888107016	8.14819657824063	8.10215833857594	7.69939734455241	8.53623063823542	7.27543597140921	8.46708143341872	8.0204967048379	8.33945146016551
ENSG00000100979	9.49608947789635	9.977582512363	9.27115902023458	9.13502982576041	8.82929509365942	8.90058305872577	8.91900713031219	8.70084093339982	9.07253124404153	8.73253197815816	9.71805766054444	9.06150756353307	9.65238388662638
ENSG00000100982	9.30774894237999	9.66232787408511	9.05659662259694	9.47126711143137	9.49414187278339	9.24363270689684	9.46048622535576	9.45335563074743	9.65016459318379	9.06845004356773	9.23421427451047	9.01759124669916	9.23603887530292
ENSG00000100983	8.93246813936969	8.88463054767124	8.87258464826931	8.88148849742501	9.0733374169597	9.00771941753433	8.95863897650745	8.88126684007213	9.46071969864368	9.35291017795834	9.16464962608309	9.04140727149928	8.7892169429607
ENSG00000100991	9.89406963680559	9.82110245449229	9.85331024591107	10.012173583903	10.1085995994217	10.0146785061582	9.94324889906051	9.84180392754266	10.2135727308288	9.89336471662039	10.0933013689132	9.71449039155648	10.0914358420081
ENSG00000100994	13.1796806620769	12.612368779942	12.7843995188334	13.181218630311	12.913770756296	12.8342775343193	13.0031382128752	13.0041159092289	13.3914167999937	12.9566411544342	12.7393455829363	12.6402510986399	12.4865849868395
ENSG00000100997	8.49351955696261	8.7771231340504	8.69068339528788	8.63977272776797	8.66379358205258	9.17945666155869	8.94291916633449	9.05927270354424	8.97781917131494	8.74112535385065	8.60885856103344	8.24662706611005	8.68576519902329
ENSG00000101000	7.80229877557145	7.6855004767553	7.98521867410198	7.10711704670593	7.20342554367105	7.44061283246762	7.39184251920518	7.43223327682561	7.48927960711374	6.70241990503527	7.49636056726931	7.51236249894815	7.66587891979406
ENSG00000101004	7.46354995442816	8.17823124815575	7.46138867107174	6.91249033879099	7.92073257477073	7.13582499129022	8.07291700772953	8.27150185872846	8.21121092190054	6.92537097432834	7.97832677170867	7.40401260863869	8.24008454308581
ENSG00000101017	7.83400798446898	7.724711972551	7.65206589171484	7.44556047646647	7.58561733110531	7.5685115676983	7.71977534758693	7.49981769528339	7.68203854824782	7.53798895269815	7.58503926212235	7.72232666028354	7.7749123806637
ENSG00000101019	11.0146084502735	11.1069479689469	11.2244781447783	11.0271848403273	11.3762633397648	11.1298666844691	11.5140871908353	11.2985289251329	11.3301917403453	11.3791761132494	11.3687353361326	11.2448396126875	11.2547849273526
ENSG00000101040	8.74741446609453	8.57567057507525	8.73698639557308	8.56934699144925	8.66379358205258	8.64811904423693	8.56958101066322	8.62164754448913	9.49628476447732	8.60949271147479	8.7801475797754	8.94725398274773	8.98823652445165
ENSG00000101052	8.06365922475323	8.04846196555578	7.87258884642543	7.62635902703827	7.43981145590609	7.75230068908069	7.31445158283575	7.15456019020964	7.43115446308397	7.47374406387402	7.72503695398349	7.74847881701137	7.78977019340208
ENSG00000101079	9.8395834995712	9.92862296723874	9.70267770546132	9.73819983571376	9.82339485088397	9.70335761315298	9.92945403467933	9.99561589040141	9.96250447035501	10.081444783049	9.99079198265115	10.1046895346063	9.95265555201465
ENSG00000101096	7.39603723181189	7.04984156255035	7.12442872622109	7.27297241724994	7.44837382751112	7.2196817831147	7.02924416543854	6.99324968479234	7.16606394935612	6.57617216056994	7.81931374072031	7.5226971286021	7.32257291482504
ENSG00000101104	6.53945091655802	7.13102373257723	6.42540616401578	6.36416129152506	6.6408590164051	6.33367975391799	6.50447225251506	6.36472081063926	7.52657775337466	6.12414248301869	6.63124080948357	6.43712918355472	6.54963626134117
ENSG00000101109	8.36660206602683	7.84457886930768	7.98521867410198	8.06212545275548	8.26366730437957	8.14328803607	7.81278566961763	7.88627301550657	8.08521191356353	7.88371228307637	8.22529671640426	8.0204967048379	7.89275145127746
ENSG00000101126	9.70768092761672	10.0061765592303	10.0452732364828	9.94018513578605	10.007664286546	9.96815920582917	9.71406916034898	9.86408352880083	9.81569787916229	10.0338023487189	9.8085919343823	9.94359384092554	9.80862248291844
ENSG00000101132	8.87273742215124	8.81677625275928	8.91837719620228	8.63977272776797	8.41983653598113	8.5081965331518	8.63992100449868	8.94095891004491	8.15537892944047	9.06845004356773	8.69368753222019	8.61089544785482	8.99287026099892
