SLL54_LV	SLL55_LV	SLL56_LV	SLL60_LV	SLL61_LV	SLL63_LV	SLL64_LV	SLL65_LV	SLL66_LV	SLL67_LV	SLL68_LV	SLL69_LV	SLL70_LV	SLL71_LV	SLL72_LV
ENSG00000010803	9.79546010141811	9.58461861581504	9.39664342285296	9.61566422547554	9.60855687181327	9.79866405029088	9.83996391061131	9.67869376200558	9.70438646975223	9.85776965832184	9.68644818155142	8.66903442330822	9.41660328320319	9.40379020218033	9.43692456492351
ENSG00000010810	9.12106230842898	9.08229234983004	9.4375045040739	9.30506309636866	9.201596861631	9.27818910053547	9.29731872546473	8.98249367370202	9.02348030174815	9.35409123217406	9.24421368892666	6.67099742030566	9.30782888155308	9.38459830678239	9.21623435855709
ENSG00000010818	9.33445039618415	8.57667591552802	9.00277843025813	9.0040002947656	9.04158359621775	9.12937325777186	9.2384300463787	8.61607482108511	8.81673127752686	9.22211711076083	9.04641416761877	9.33362947526222	8.92124130108883	8.80521732919832	8.82650374938464
ENSG00000011007	9.11358768640855	9.20662575064894	9.27984395564847	9.22441711182603	9.201596861631	9.46591411005737	9.06103794685535	9.40082909898723	9.09547375717674	9.31525489505318	9.15489672673589	6.67099742030566	9.2617837339166	9.09032474495176	9.27209420403504
ENSG00000011009	8.6251525537259	8.79240059436006	8.87790214931093	8.7230649483136	8.73912515323745	8.57032004416064	8.73054165881755	8.84007860505191	8.79103665139979	8.93696962665675	8.57834397833828	6.67099742030566	8.77795893184938	8.29993622341579	8.7355796554317
ENSG00000011021	8.90004879469088	8.94379472732666	8.78317689149374	9.02076282094577	8.92427932065255	9.22818155882495	8.94412310782999	8.87640569363655	8.72993012207914	9.43894725544342	8.66117815012741	6.67099742030566	8.79230308599713	8.85196850074817	8.60639637484398
ENSG00000011028	9.80836130251327	9.80570656660056	10.2733954629198	9.41902156816783	9.34826810590335	8.82505173358859	9.76727671216127	9.532043516443	9.20435703846972	9.44408137808594	8.70379734340323	10.3878185800093	9.78804304660846	9.32737848160363	9.8930388174322
ENSG00000011105	10.9972366636103	11.6416874867009	11.2811161422508	11.6124305614406	11.8771980229445	11.7287605984891	12.3670911517228	12.1611671757104	12.028893114486	12.6197714614503	11.794698585406	10.1156326574288	11.4721526907218	11.6205616177018	11.1054476368424
ENSG00000011114	8.91607920875224	8.73833542829322	8.76004509813094	8.76420590492251	8.79374632593731	8.95001616863462	8.95198403840662	8.7279395459018	8.81163280189179	8.43324811702043	8.76318096102053	8.66903442330822	8.62496248094561	8.82880230915401	8.7585812584702
ENSG00000011132	7.74664870177743	7.74603213892827	7.78944106546919	7.63570036865741	7.88391161220797	7.57979107658838	7.65815333502043	8.0421004116079	7.73606667557748	8.01643947786951	7.5775564629887	6.67099742030566	7.64025668238751	7.45214602465934	7.82870976920412
ENSG00000011143	7.9254927132578	7.91752031788042	7.78944106546919	7.89066969260315	7.96980131795294	7.80012051589431	7.91924871702729	7.86712573623097	7.84225454233603	8.36103430384452	7.93764269588516	6.67099742030566	7.87685685577897	7.8346603946626	7.94532318114367
ENSG00000011198	8.46057373336332	8.45313946709369	8.18053058092748	8.70198994971577	8.60595809898661	8.60245360716942	8.77166279333098	8.68713239059791	8.57996647356347	8.3804634591636	8.6762574507593	8.66903442330822	8.54382534281952	8.54195925178126	8.34110017702801
ENSG00000011201	8.14173003579034	8.39774413428329	8.7398827406629	8.572347348006	8.55968838405116	8.56215603327645	8.48827377045271	8.46473299132828	8.32196816681646	7.88619766379045	8.68266574675805	9.33362947526222	8.54382534281952	8.73177489231658	8.63478386704667
ENSG00000011243	8.71106786691868	8.71746192752074	8.89002950893554	8.76015037717059	8.8184693620446	8.79583736568982	8.72589054784394	8.92620821898858	8.6161830765796	9.34860998760433	8.47964822761962	8.66903442330822	8.7113629224737	8.76595452614822	8.45558701504986
ENSG00000011258	8.33173811652353	8.26598729893221	8.34530219208061	8.52434964179902	8.50940533140124	8.38321641517765	8.1065921915141	8.12805818757977	8.20664871710762	8.06327985187515	8.36404848681579	6.67099742030566	8.35005404439206	8.31327295257991	8.39791798223005
ENSG00000011260	8.08304217453944	7.99165216077187	7.90726804199131	7.71165671538461	7.75925614016037	7.91753542840426	7.70616928037939	7.76259442431947	7.87707865816488	7.56453985556805	7.67392076509404	6.67099742030566	7.74834861058047	7.77777396841005	8.01538475722919
ENSG00000011275	9.58174001595093	9.24133372305084	9.26166146184681	9.10782365362183	9.45592575969842	9.31259986053954	9.60588204777427	9.27810924375464	9.2801973194793	9.63079128033073	9.12478246719759	8.66903442330822	9.17012629411392	8.96204184382405	9.06773330036367
ENSG00000011295	9.24219606109595	9.47839858019063	9.31329801606912	9.5493944116024	9.45155819560665	9.45062869630656	9.35668630530839	9.37219507941264	9.35205041787933	9.31900131721151	9.50038838356931	9.77846392262939	9.5020595373342	9.53115111605257	9.57467157548452
ENSG00000011304	8.87488412339564	9.34484804977146	9.16446578653328	9.20421470419247	9.16029461741542	8.82059966262476	8.97913613868558	8.94900998506822	8.78322808386773	9.17927844446388	8.4232298285586	6.67099742030566	9.0446009072028	8.82000790298672	9.05922066229922
ENSG00000011347	8.96303567129999	8.34204788904611	8.9228150078856	8.95240822541733	9.34590865617419	9.05862370674377	8.86701346005036	9.00164332280677	9.00816507954283	9.20595645645277	8.45943350891719	6.67099742030566	8.65970302623642	8.69989400992844	8.65820450050305
ENSG00000011376	9.04962993416457	9.24605236725779	8.84396212551848	9.29149380065727	8.97493727770792	9.43517242376664	9.18514079356586	9.07817658677854	9.03431323964488	9.48448241176253	8.99541983709529	6.67099742030566	9.03672280188258	8.96467954388736	9.211474308911
ENSG00000011405	9.2284931385694	9.16101590636026	9.02476924739854	9.39393811312446	9.19633764723962	9.30330055835787	9.48290891711299	8.97973537881406	9.16967763957318	8.64925539430026	9.34627514375338	6.67099742030566	9.3848643170473	9.69186771291849	9.30365411042622
ENSG00000011422	7.73043556202728	7.62536816303079	7.27274518930571	7.50020261769166	7.34807015692093	7.28234250676803	7.45597337216519	7.29662109889521	7.29907434244909	7.54702658143978	7.22798377177311	8.66903442330822	7.26133044510489	7.40715579857712	7.5178357566603
ENSG00000011451	8.76583975903132	8.97151513275936	9.17669794686957	8.98702434572272	9.05335187592909	8.91935223798512	9.10543519420971	9.13591852128281	9.01475027173787	9.18960134996581	8.82568885326812	8.66903442330822	8.81819614208908	8.50482072781209	8.71354892042111
ENSG00000011454	9.94572381488888	9.73471515409847	9.82505786672782	9.69532521577837	9.94320083460353	10.0746486628304	10.2801499444989	9.77475763002927	10.0006868447599	10.0587004795425	10.1723368177445	10.1156326574288	9.84633166549328	9.74506308777327	9.78068053048856
ENSG00000011465	13.7806835414459	14.0422973228906	14.2786241666274	13.6498935125044	12.8875908665288	12.9732773647102	13.7246618721915	13.3257059100798	13.0117074135398	12.444055628422	13.2828042769089	12.4747342258844	13.8252580761293	13.6542365522172	14.2145958194031
ENSG00000011478	7.10447058726619	7.38578434735963	7.08671751938254	7.1997175648624	7.20323937141402	7.40827025079402	7.28407560795465	7.47458886100706	7.39777552149242	7.25537604319686	7.07326458950317	6.67099742030566	7.23753624195298	7.27898187373009	7.15938524174655
ENSG00000011485	9.73150986985532	9.87178404531625	9.93924296878329	9.89269703549107	10.255476694732	9.88624711993199	10.0921941047343	10.2476335836078	10.047139692198	10.2587621161579	9.7498073682698	9.33362947526222	9.76146978747458	9.59402633251916	9.901767906934
ENSG00000011523	9.46119336127203	9.46239421124326	9.45749047043935	9.68919860638051	9.55478971620359	9.50003860254842	9.42746319315224	9.3492713725623	9.29095072906535	9.61728564248302	9.68442126776457	8.66903442330822	9.57057207710002	9.49594160279338	9.3900180727381
ENSG00000011566	9.46022424299095	9.30820799167691	9.16937190800168	9.52197658328766	9.44168044103813	9.50944480835894	9.7366728446796	9.42092379157599	9.49466419008348	9.43379398584441	9.76807885314922	8.66903442330822	9.47224413963502	9.59734542035117	9.450611196569
ENSG00000011600	8.01183178035399	7.39887197539845	7.59806946996172	7.69062241654258	7.47179379358154	7.35325222230771	7.63310389840044	7.71394088090737	7.38752896193579	7.51999644611687	7.33860426141652	6.67099742030566	7.74234091921567	7.47361084193365	7.57624555470399
ENSG00000011638	10.4791571473634	10.4711521071576	10.6543067069829	10.4239269701373	10.2726607557934	10.7604971155578	10.3304153115243	10.5747915171382	10.4613206001819	10.5067147113866	10.5268977380369	10.1156326574288	10.5772217372827	10.4382795914868	10.7195225386761
ENSG00000012048	7.86356484275961	7.84504086547784	7.90726804199131	7.98105443680964	7.84413151137133	8.27404125632622	8.17474234423754	7.86002497800624	8.00540665424449	8.18370839401886	8.30467369952792	6.67099742030566	8.04071285918821	8.02852224396701	8.00529768135188
ENSG00000012061	9.82861120267859	10.1177760499809	10.130951809273	9.94313448802988	9.9804151175739	9.76338455383489	10.1151947585898	10.3978249161563	9.96151149800092	10.3920481421035	9.99196756536253	6.67099742030566	10.3243958737589	9.99575453030122	10.0965547003024
ENSG00000012171	8.72288263894045	8.72096448214332	8.77331385442108	8.75200091227076	8.61828662348856	8.4266684709522	8.56201547928567	8.80901520837291	8.43389373792173	8.86554447415508	8.43628401657394	6.67099742030566	8.85042389048376	8.12652819784781	8.79037236407692
ENSG00000012174	8.704267357133	8.84111909432093	8.67029254872355	8.61856939272912	8.77579433021809	8.90897073438262	8.53791939676536	8.45228455850914	8.85681729551259	8.42213004382703	8.89441660058375	8.66903442330822	8.72395830344056	8.62339636598786	8.50246326572859
ENSG00000012211	7.67995715017286	7.7707664477794	7.690246978934	7.66907176636708	7.75480335016296	7.60047438808921	7.67040798026072	7.74666414342936	7.63076695848374	7.97298479272155	7.53430976023447	6.67099742030566	7.69278051556981	7.39543217988432	7.46394047216775
ENSG00000012223	7.66687130721622	7.81834732007971	7.59806946996172	7.62427801844175	7.6995919887336	7.64680928121596	7.86162699957354	7.71394088090737	7.81224608499153	7.75016084500041	7.4025780925259	6.67099742030566	7.76024689980168	7.87521717972246	7.98224056967369
ENSG00000012232	10.2403787843029	10.0591843270791	10.2932541981824	10.1553363530513	10.4003573100154	10.3123635518317	10.5249707222775	10.2476335836078	10.4472793264875	10.230734658692	10.1374634907607	9.77846392262939	10.0167793006552	9.91351883639534	9.95806393686873
ENSG00000012660	9.14324099102848	9.03770316009914	9.15707312027794	9.14477966914774	8.967148427235	8.7981080712512	9.24001274552329	8.62699090534161	9.17551945038878	8.72740192662773	9.22030171422364	9.77846392262939	9.0128061292299	9.32334301537263	9.16490853193609
ENSG00000012779	7.49117569060653	7.25384652638933	7.22382214592217	7.33416432364654	7.14097625376959	7.13459901582864	7.27356620196755	7.42836446202289	7.02128854149252	7.36746548437806	7.1008418791192	6.67099742030566	7.22523587284457	7.30683540474603	7.18962284713464
ENSG00000012817	9.24899620546572	8.8772768434864	9.2478639169748	8.32256670266566	6.87684651590629	9.40806093061105	9.22250109555114	9.04703647529222	9.05996004537389	9.84500977563021	9.11408179829501	6.67099742030566	9.32230614434259	9.37684604820502	9.24538086920503
ENSG00000012822	11.3901114900622	11.2428526023161	11.1809580790897	11.19792492565	11.1563950233644	11.4441701834784	11.3616607312744	11.0991574909371	11.0779728312283	11.8676143242832	11.316113108593	10.8132211539314	11.3460921298459	11.0333067762099	11.2156560968385
ENSG00000012963	9.03646432812486	9.12930548362884	9.09642921818814	9.28876372367476	9.34236186501621	9.27818910053547	9.15348280105871	9.18656686377993	9.21194477115754	8.86554447415508	9.33327252753731	6.67099742030566	9.02282348324222	9.0489159072964	9.27846471513499
ENSG00000012983	8.56381600318871	8.53887428987248	8.6229318725972	8.82742596853449	8.58513805106098	8.50058921109388	8.45112861852033	8.43548608476832	8.35187308692637	8.16529758871667	8.47462578748669	6.67099742030566	8.59480122178614	8.68691605313722	8.69677390769052
ENSG00000013016	8.6766977718021	9.73471515409847	9.93783605244386	9.25836745859044	9.60757981032921	9.78663640820494	9.78873515939381	9.38863019203968	9.65997449959457	9.94518808001044	9.57584730394739	6.67099742030566	10.0089727397743	9.56379314576951	9.77497861183349
ENSG00000013275	9.84416204931191	9.58645998731066	9.84924691367389	9.64554403294619	9.74522710180651	9.6841523854262	9.79404893754659	9.88627556699087	9.77415393225352	10.0196022839545	9.60835214856859	9.33362947526222	9.6884530591295	9.75398298942233	9.57540398679581
ENSG00000013288	9.09345028613854	9.46741548195889	9.33515537563581	9.1538628479737	9.36234036024605	9.05675973075146	9.38827696817803	9.24222690436367	9.18133619799488	9.2538741469441	9.05606335374421	6.67099742030566	9.0852181089419	8.95675066146726	9.17963272925776
ENSG00000013297	7.9254927132578	7.67202769140228	7.61732973552523	7.41465175074262	7.40585660158117	7.29300041102114	7.53173656749281	7.31110938442691	7.53586890364733	7.51077053014673	7.4468402796509	6.67099742030566	7.18648908512179	7.49446145844524	7.27089942702336
ENSG00000013306	9.27807813715387	9.24840558015317	9.43951615446211	9.04715301215959	9.20944771439941	9.00348571775552	9.27437549202627	9.37426023117929	9.33832275494343	9.58525432597792	9.27863386013956	6.67099742030566	9.16115136547982	8.95143828476629	8.99246765842412
ENSG00000013364	9.34186498610872	9.12287311206608	9.39248993964016	9.10782365362183	8.9857655546087	8.89640405854751	9.22089790344767	9.25804160975381	9.0662957956373	9.43379398584441	8.82186893718587	9.33362947526222	9.14302100577731	8.91637828083402	9.25187695032666
ENSG00000013374	9.518133537503	9.54537619770258	9.4791465899344	9.51735385739211	9.46136589290693	9.46037529851746	9.55648223508852	9.35765155449847	9.36901938636168	9.52050934519547	9.64116292325531	8.66903442330822	9.46504962660891	9.29681886436307	9.44900802030646
ENSG00000013375	8.17127216522979	8.2167799540536	7.81265853714892	8.20714778277004	8.2378203807542	8.11825746958773	8.26981238209479	7.97436434443708	7.97479941371548	8.06836007530947	8.31045908596601	6.67099742030566	8.0584025094342	8.22610167447816	8.21641184611889
ENSG00000013392	8.07149700353684	7.8525339736496	8.00637617551377	8.04215661760927	7.96980131795294	8.03990358210645	7.93315028593928	8.01185057837613	7.70919724869444	7.98401923079461	8.05256906992157	6.67099742030566	7.73020504991719	8.01128126532639	7.98224056967369
ENSG00000013441	9.6910344099769	9.34265507143316	9.2385874010269	9.12334514739765	9.24676776822939	9.28923211510645	8.97143488199851	9.12852572613629	9.32096785552839	10.048749305715	9.61156132321725	9.33362947526222	9.47367856629665	9.80491555382505	9.46891539773227
ENSG00000013503	8.29900563525788	8.30095038736694	7.97438812873495	8.3679501620964	8.24061902062096	8.26708609298229	8.35452650862543	8.22814900298141	8.35923281357996	8.16992866722727	8.36680297052996	8.66903442330822	8.33983901163752	8.36938302981707	8.3597261906024
ENSG00000013523	9.04962993416457	8.48941651017967	8.5384867456867	8.5485800275995	8.5160809301637	8.80263761059328	8.73979371742531	8.72122793117418	8.52359461675212	9.02347953625182	8.47210681876874	6.67099742030566	8.81819614208908	8.83463248142974	8.79429196517675
ENSG00000013561	10.0139467002154	10.1636999568505	10.2888650246006	10.1044283076593	9.97063706737444	10.2232815815035	10.5000389173226	10.1371087056437	10.3482846840886	9.82954365454544	10.5358233173591	6.67099742030566	10.2446251573239	10.3398739955565	10.2250236256471
ENSG00000013563	8.49327148328502	8.23515525610856	8.66312037563089	8.46417892477866	8.38007624295679	8.5148529949012	8.18206382482674	8.7279395459018	8.36289566188135	8.70386181084052	8.55262574484019	8.66903442330822	8.60585276204241	8.41488010881976	8.37259290885388
ENSG00000013573	8.05982715086673	7.822206434124	8.1198458460641	8.08578700140513	7.71837509815458	8.08184721971141	7.49481893646381	7.26652097794712	7.58471099836725	7.60671592914292	7.90887859040964	8.66903442330822	8.38348380547077	8.24031031917773	7.87873890974586
ENSG00000013583	9.23764371456878	9.03219617707921	9.19604278088892	9.22154935584122	9.19237982921433	9.09536988212057	9.20476120494719	9.24222690436367	9.12806346568172	9.10472612824892	9.16380178856832	9.77846392262939	9.17012629411392	9.21401117050942	9.22759099279729
ENSG00000013588	7.65803597443455	7.01379760317109	7.06309167041749	7.15409597549165	6.90109502575027	6.99951530098764	6.83312849040529	6.86543825224069	7.14963424353675	6.89316527711675	6.67099742030566	6.67099742030566	7.23753624195298	6.96933178715181	7.43541846637035
ENSG00000013619	7.77823826176996	7.67655693970356	7.42404563840259	7.66907176636708	7.69004889964138	7.43417606727257	7.66430245224752	7.47458886100706	7.43728109905495	7.79770404105134	7.5775564629887	6.67099742030566	7.73629329848372	7.70931243872014	7.66026989112554
ENSG00000013725	7.37882787212678	7.41170947847043	6.67099742030566	6.88785226804139	7.11822295058868	7.16245978448879	6.83312849040529	6.94577096001839	6.94818109269364	7.22720904789234	6.82346217058205	6.67099742030566	6.98493635277006	7.2497071874579	6.9492778577315
ENSG00000013810	7.48568428763336	7.52327578699058	7.28814632250061	7.50020261769166	7.53223684886681	7.4591558061663	7.49481893646381	7.42836446202289	7.52742421805393	8.10326997510513	7.33013731109901	6.67099742030566	7.49211365784887	7.46295831898393	7.3133466928121
ENSG00000014123	9.47180910966424	9.4902816377232	9.56987816115802	9.70749857640511	9.36000496574421	9.68060371170762	9.57521315049947	9.47568176073925	9.55787509196432	9.28490883642639	9.87120876640769	9.77846392262939	9.72723082157514	9.53462344461704	9.43692456492351
ENSG00000014138	8.02403533292464	7.96530959933962	7.76563401560433	7.81007767259612	7.87214607317985	7.85291541133714	7.58063072463251	7.8310922359217	7.68149078073412	7.95620919556375	7.95770115438628	6.67099742030566	7.92783310277964	7.82075492828069	8.0352745780635
ENSG00000014164	7.86356484275961	8.00457783296005	8.09112095003883	7.91613027233446	8.18916303279807	8.0441724691934	7.95590540965364	8.00569535674854	7.95915069706983	8.35711016241321	7.76061678556041	6.67099742030566	7.89756059719022	7.66057219261058	7.64560679494227
ENSG00000014216	9.81889763930436	9.87777601846716	10.1148957965464	9.833018098815	9.95393388987089	9.90049789492383	9.96278753945829	9.8008211482771	9.84541873062314	10.1596888669624	9.48408910632295	8.66903442330822	9.83420120812913	9.43767668026768	9.88718925613395
ENSG00000014641	13.9569777573131	14.3274065642589	14.2043130631295	14.595639723488	14.4731288382375	14.3794844011923	14.4465012350849	14.7816911978923	14.5421456617678	14.0105909490806	14.6946171538438	12.7864598381421	14.3732544037299	14.6001076503438	14.462134879928
ENSG00000014824	10.3583713113716	10.7888736284167	10.6014427714482	10.830361871593	10.7424396877684	10.5426872338921	10.6689354901663	10.6444036485618	10.6976044467201	10.1462866790766	10.9996453614022	8.66903442330822	10.6045286599939	10.7956073387647	10.7933548972457
ENSG00000014914	7.52330392473581	7.39887197539845	7.57834440029233	7.33416432364654	7.52640550789057	7.40827025079402	7.71199095643734	7.33908459015337	7.37712151680602	7.86172602733018	7.45395240299465	6.67099742030566	7.76024689980168	7.8948840090496	7.41573923773554
ENSG00000014919	9.35761988070595	9.3655086249458	9.43548992059614	9.41653364960628	9.45592575969842	9.76784326723592	9.68030363373357	9.54487169191046	9.58699427310196	9.5269603644055	9.73814366044266	8.66903442330822	9.59574674969595	9.50836681837471	9.57393877862709
ENSG00000015133	7.7506572535659	7.89275126575906	7.74119707241473	7.83769274977314	7.9183949858505	7.99624211053763	7.87634959589607	7.63555337520912	7.56066661691844	8.20630707382002	7.61285407510058	6.67099742030566	7.81755554855781	7.85514977045997	7.77592741758684
ENSG00000015153	9.56296167116309	9.61559574854577	9.31549949628103	9.72356685910051	9.5093886348269	9.60517149549519	10.0896152937067	9.63663622365584	10.060577702165	9.4694698900383	10.1389337783194	9.77846392262939	9.39400741215491	9.75250027215903	9.64815794709991
ENSG00000015171	10.4356587206795	10.3585638092542	10.4644216634394	10.5740729411801	10.4317990814999	10.5732962396952	10.7051486137858	10.3998172039328	10.6703684664898	10.0881413933875	10.8038184468912	10.3878185800093	10.5168892640735	10.6745433571136	10.6347626265175
ENSG00000015285	7.42835334478869	7.20215153218695	7.34604180435494	6.97738915516253	7.14097625376959	6.9783803817448	7.18130620764771	7.12546537009999	6.91899407983139	7.18190530956803	6.99390010986018	6.67099742030566	7.24956216398717	7.32028690938266	7.08299279920715
ENSG00000015475	8.35908933789013	8.57863410394343	8.60799514752761	8.49463238075024	8.30583084128715	8.4597464778317	8.34188385982455	8.46059761642242	8.38463955611515	8.30897690224525	8.50691017816126	6.67099742030566	8.31565474877507	8.61996333804338	8.4725352770982
ENSG00000015479	7.14549015847081	6.84269965299223	7.01082088618523	6.93646470731402	7.10638569780586	7.23758896100591	7.0142998261825	6.97808803316282	7.13354447621645	7.35597608839137	7.08728795450055	6.67099742030566	7.29523389102967	7.55376024955386	7.11860959428307
ENSG00000015532	8.34776961277118	8.67285166107568	8.69508190669956	8.4693073974306	8.36509168568907	8.25657436913435	8.31293350711747	8.43548608476832	8.41303078482386	8.77603897898202	8.26635329145118	6.67099742030566	8.33983901163752	8.26360796400916	8.2514010324546
ENSG00000015676	10.5140375003376	10.1209262694132	10.239669071881	10.1916374628556	10.278747979994	10.5989323617727	10.334766491844	10.327328528821	10.5265645736552	10.7955739911228	10.41217073505	9.77846392262939	10.389493055487	10.1370115198543	10.285593117589
ENSG00000016391	7.9254927132578	7.9105057017581	8.67029254872355	7.94910721787299	8.2036913827599	8.34793399107348	7.45597337216519	8.37032525197219	7.8303635144542	7.92181030088308	7.77029128430788	6.67099742030566	8.29452176522045	8.33516988462415	8.44185664493929
ENSG00000016402	7.61242555803727	8.45530349814016	7.38619354052911	7.58903615119204	7.97693931282504	7.69074661986206	7.06709954128011	7.37883829171991	6.88583479442137	7.70000816517729	7.37137842601885	6.67099742030566	8.15888924356896	7.79231994645044	8.29905842373303
ENSG00000016864	9.09724905685987	9.32387194548185	9.008310200923	9.02409021881241	8.823706608765	8.96807946156813	9.05923116829979	8.85533751832126	8.7962163775371	8.77884374436433	8.93890035945959	9.33362947526222	8.97610739593348	9.09032474495176	9.10021948034743
ENSG00000017260	9.96478194099116	9.95273132970229	9.86267279375379	10.2016377357302	10.3807018179825	10.1790548403948	10.5924302737236	9.95600075120985	10.4195749711815	9.82824710525421	10.6231886266917	9.33362947526222	10.0636773401491	10.2665036433843	10.2166873317528
ENSG00000017427	7.07086374326826	7.44279067529101	7.52678280012567	7.28039262013843	7.02693759132049	6.93092340013299	7.39775464148348	7.03407933623103	7.23630551796325	7.16584155440163	7.1139694827229	6.67099742030566	7.08146558769807	7.15069194106684	7.04389001654182
ENSG00000017483	7.27418622768571	7.19301370169927	7.08671751938254	7.01339377730497	6.94313757761062	6.99951530098764	7.16851303680696	7.18313565073709	7.19484325563931	7.00991995312236	7.1008418791192	6.67099742030566	7.30610957105284	7.32028690938266	7.28334588282086
ENSG00000017797	9.62889608756295	9.61108323309907	9.52714160706017	9.63494594565835	9.65750107118526	9.7075830006722	9.87544669012478	9.73234162400706	9.70835489915504	9.8152154588197	9.73814366044266	9.77846392262939	9.69946827884045	9.61382333620411	9.67568496771444
ENSG00000018189	8.50331337465809	8.31804709920791	8.44787029376943	8.28136884379966	8.32937530401429	8.48615821622861	8.51334614192505	8.37478112978808	8.47123530917906	8.58242330656159	8.57602771896662	6.67099742030566	8.48764638914579	9.01889618566245	8.61992274707287
ENSG00000018236	7.33219950121881	7.62536816303079	6.86749654651493	7.41465175074262	7.24083192895368	7.4256483605319	6.92714748641827	6.90904796768213	6.97454393698432	6.79935053722239	6.99390010986018	6.67099742030566	7.39623655829526	7.21878297092147	7.38511300584337
ENSG00000018280	7.42835334478869	7.0540358918527	6.86749654651493	7.01339377730497	7.21289384282178	7.05590895987882	7.06709954128011	7.12546537009999	7.06239609769526	7.18190530956803	6.99390010986018	6.67099742030566	7.04591113846199	7.11256207948139	7.04389001654182
ENSG00000018408	9.27918440262272	9.32164516523683	9.523362516664	9.59392274554141	9.13019997625145	9.20498162888875	9.60709487492714	9.3471683172874	9.32967274407746	9.21406078460506	9.37064617025163	6.67099742030566	9.40309024150034	9.82900364661107	9.42555052541317
ENSG00000018510	9.13588848596519	9.29917610307292	9.4614532349399	9.21579565075993	9.36234036024605	9.30485483246924	9.49610193260676	9.22622658071881	9.44768160741792	8.63051905893757	9.47939673871195	9.77846392262939	9.24495559979853	9.35924212953841	9.36978024317306
ENSG00000018610	8.53685714327426	8.7192143997551	8.48160050038619	8.53409866838643	8.60595809898661	8.55393822910831	8.5161007359147	8.70429366831028	8.64267814639823	8.52215636655817	8.60354420426452	6.67099742030566	8.50268007492802	8.60613695414813	8.30681512290658
ENSG00000018625	12.8502074882212	11.7977276118082	11.4446182066105	12.0620540902877	12.316791548415	12.6004951658246	13.1819968930294	12.1310603264599	12.5647701677328	13.1917799083018	12.69805815417	12.9202266410252	11.4462331912972	11.9532573004079	11.7687322513315
ENSG00000018699	8.24563866868822	8.47247891416283	8.5384867456867	8.39000868173352	8.55968838405116	8.43275008525548	8.45112861852033	8.37478112978808	8.54267053451611	8.42213004382703	8.61932152543375	6.67099742030566	8.60033914115591	8.45086875726982	8.69113300004412
ENSG00000018869	7.54399447872383	7.53409820444894	7.58826691656402	7.41465175074262	7.5607546491455	7.49116827586912	7.53173656749281	7.40405511940765	7.68149078073412	7.54702658143978	7.77029128430788	6.67099742030566	7.56962652678909	7.68528182882749	7.69587354720438
ENSG00000019102	7.10447058726619	6.84269965299223	7.13024355907252	7.17744164994639	7.0942072195549	7.16245978448879	7.20593859984821	6.97808803316282	7.04242394179074	7.45287614187582	6.77883135122437	6.67099742030566	7.14443821717873	7.07068904020688	7.15151664219698
ENSG00000019144	9.68114367033008	9.97871418008898	9.9944006535342	9.99183234087926	10.0865211566166	10.0466153494589	10.3194788631989	9.91598084499505	9.79417676426733	11.1791200244537	9.85782731915925	9.33362947526222	10.4402350804748	9.87189484936479	10.1885412256188
ENSG00000019169	8.80268541178243	7.0540358918527	7.06309167041749	7.0458989880637	7.29277091184133	6.90354501388071	7.15536845394822	7.16468913588699	7.08137494754552	6.9576267337225	6.95590242041651	6.67099742030566	7.11410685475015	7.33344753804906	7.08299279920715
ENSG00000019485	8.71951807671259	8.66007606036267	8.3819812857678	8.50461792634119	8.61419050805147	8.68434316466634	8.83955992245093	8.67672382020184	8.69406367718926	8.64615185839907	8.62824926608355	8.66903442330822	8.4601124116454	8.24968597070784	8.45558701504986
ENSG00000019505	8.66268619199587	7.48413278862754	7.56829789331062	7.77195913109754	8.46626388249162	8.11027034120066	8.25963011901146	7.63555337520912	7.57677612550077	7.58167532541217	8.04893339014224	8.66903442330822	8.33983901163752	8.20202054338476	8.29320695067813
ENSG00000019549	7.88463917034512	8.09090164103008	8.56985759288037	8.16150937284944	8.03572127065041	7.90786308560408	7.6138154499696	7.79365479950212	7.56876205334804	7.77762543968043	8.22050025312846	6.67099742030566	8.63036964520298	8.49725708175652	8.16510802703579
ENSG00000019582	12.1837315810476	11.7248028695445	11.9270242811421	11.5258246023209	11.4649435350757	11.5843121046505	11.1644723129977	11.671174753757	10.5191293883008	11.7943758311311	10.878834407925	11.2802822605672	11.7775977004043	11.9385358030982	11.5502681322081
ENSG00000019991	7.59345844041357	7.94510196765525	7.88623027285002	7.65809208578247	7.4842808371761	7.53674716381331	7.73490617392148	7.48569620479859	7.64556959654489	7.45287614187582	7.65769614149089	6.67099742030566	7.9858026735256	7.94551484398857	7.75329728298858
ENSG00000019995	9.0896407612677	8.37716144530893	8.86566176527387	8.81190692840091	8.96245309465585	9.22324333657253	8.73748693179109	8.85229993880488	8.81927304994702	8.68591830626334	9.04479919164143	6.67099742030566	8.79941612945536	8.76288442979688	8.8591809514468
ENSG00000020129	8.93762980102541	8.98158375339675	9.14466156068991	8.97673388062105	9.35766559772447	9.15389140412798	9.55144443478816	9.38248999190844	9.45245229385414	9.61577691395969	8.92482795624506	9.77846392262939	9.02481797007028	8.88036141411617	9.12991616500583
